01/04/2003;7.378699999999999;01/04/1985;3.993328571428571;01/04/2000;86.09981428571427;01/04/1994;23.443442857142855;01/04/1984;104.38648571428573;01/04/1981;0.118;01/04/1984;3.273614285714286;01/04/1996;0.7364571428571428;01/04/1995;4.204999999999999;01/04/1988;1.6048714285714285;01/04/1982;0.6135714285714285;01/04/1981;6.617414285714285;01/03/1988;14.523742857142858;01/04/1991;19.426542857142856;01/04/1976;51.31977142857143;01/04/1981;41.034171428571426;01/04/1981;0.4454714285714285;01/04/1987;43.67847142857143;01/04/1999;36.918600000000005;01/04/1985;66.62775714285715;01/03/1988;5.953085714285714;01/03/1993;0.8773999999999998;01/04/2009;5.569585714285714;01/04/1980;8.486471428571429;01/03/2009;10.954157142857143;01/04/1978;13.011471428571427;01/04/2009;23.887399999999996;01/04/1981;29.252800000000004;01/04/1980;29.788914285714288;01/04/1978;47.22497142857143;01/04/1982;0.45109999999999995;01/04/1984;40.06981428571429;01/04/1975;50.45151428571428;01/04/1978;52.645671428571426;01/04/1983;0.5173142857142856;01/04/1984;42.56021428571429;01/04/1979;52.59085714285714;01/04/1981;0.0;01/05/1984;6.837485714285714;01/04/1979;10.218371428571428;
01/04/2004;5.415557142857144;01/04/1986;4.545628571428572;01/04/2001;83.70844285714286;01/04/1995;28.614857142857147;01/04/1985;181.52575714285712;01/04/1982;0.32294285714285714;01/04/1985;7.146628571428572;01/04/1997;0.3592142857142857;01/04/1996;6.8114;01/04/1989;0.284;01/04/1983;0.5422142857142858;01/04/1982;5.595199999999999;01/03/1989;15.9594;01/04/1992;18.56055714285714;01/04/1977;49.25225714285715;01/04/1982;40.165485714285715;01/04/1982;0.5156714285714286;01/04/1988;54.8454;01/04/2000;66.45472857142856;01/04/1986;59.82891428571429;01/03/1989;7.027071428571429;01/03/1994;1.2371999999999999;01/04/2010;3.3382142857142854;01/04/1982;6.391742857142857;01/03/2010;10.015199999999998;01/04/1979;13.254971428571428;01/04/2010;25.1617;01/04/1982;27.056142857142863;01/04/1981;28.41677142857143;01/04/1979;45.0043;01/04/1983;0.4581285714285714;01/04/1985;56.88270000000001;01/04/1976;39.84712857142858;01/04/1979;46.67714285714286;01/04/1984;1.3831285714285715;01/04/1985;82.11339999999998;01/04/1980;49.01388571428571;01/04/1982;0.0;01/05/1985;30.76187142857143;01/04/1980;8.810471428571427;
01/04/2005;5.806257142857143;01/04/1987;2.081885714285714;01/04/2002;80.12118571428572;01/04/1996;32.39808571428571;01/04/1986;166.42757142857144;01/04/1983;0.0888;01/04/1986;7.279471428571428;01/04/1998;0.7500857142857144;01/04/1997;4.1235;01/04/1990;0.284;01/04/1984;0.8692714285714286;01/04/1983;3.1616;01/03/1990;15.417557142857143;01/04/1993;16.596499999999995;01/04/1978;54.60119999999999;01/04/1983;34.84934285714286;01/04/1983;0.3274142857142857;01/04/1989;55.09702857142857;01/04/2001;53.78862857142856;01/04/1987;50.866814285714284;01/03/1990;6.135657142857143;01/03/1995;1.2724;01/04/2011;3.5536;01/04/1983;3.187114285714286;01/03/2011;10.480771428571428;01/04/1980;12.3245;01/04/2011;25.764199999999995;01/04/1983;24.948742857142854;01/04/1982;27.018471428571424;01/04/1980;39.8882;01/04/1984;0.5011;01/04/1986;55.1533;01/04/1977;41.153757142857145;01/04/1980;42.535642857142854;01/04/1985;4.098242857142857;01/04/1986;91.33385714285714;01/04/1981;39.39688571428571;01/04/1983;0.0;01/05/1986;27.415485714285715;01/04/1981;8.688414285714284;
01/04/2006;3.8370285714285717;01/04/1988;2.682085714285715;01/04/2003;73.60372857142856;01/04/1997;24.440757142857137;01/04/1987;116.7706714285714;01/04/1984;1.0870857142857144;01/04/1987;2.3493999999999997;01/04/1999;0.9202428571428573;01/04/1998;2.8326;01/04/1991;0.35527142857142857;01/04/1985;6.174542857142858;01/04/1984;19.182285714285715;01/03/1991;13.013114285714284;01/04/1994;16.596499999999995;01/04/1979;56.3297;01/04/1984;40.59945714285714;01/04/1984;0.6080857142857143;01/04/1990;55.34937142857142;01/04/2002;43.93597142857143;01/04/1988;56.84818571428572;01/03/1991;4.0958;01/03/1996;1.5399571428571428;01/04/2012;1.9747571428571429;01/04/1985;21.674014285714286;01/03/2012;9.914528571428573;01/04/1981;11.607000000000001;01/04/2012;22.940385714285714;01/04/1984;26.60092857142857;01/04/1983;24.996900000000004;01/04/1981;34.73472857142857;01/04/1985;1.0090000000000001;01/04/1987;47.40224285714286;01/04/1978;46.71502857142857;01/04/1981;37.83780000000001;01/04/1986;8.259485714285715;01/04/1987;53.17152857142857;01/04/1982;41.41018571428572;01/04/1984;0.062228571428571425;01/05/1987;10.957871428571426;01/04/1982;4.624871428571429;
01/04/2007;5.789142857142857;01/04/1993;5.888214285714286;01/04/2004;78.85814285714287;01/04/1998;21.760299999999997;01/04/1988;136.99644285714285;01/04/1985;2.501585714285714;01/04/1988;6.6798714285714285;01/04/2000;1.0155428571428573;01/04/1999;3.525457142857143;01/04/1993;0.4043999999999999;01/04/1987;3.0431285714285714;01/04/1985;35.60422857142857;01/03/1992;13.8784;01/04/1995;18.51522857142857;01/04/1980;49.831357142857144;01/04/1985;60.361542857142865;01/04/1985;1.2752999999999999;01/04/1991;53.71634285714286;01/04/2003;47.520385714285716;01/04/1989;55.5199;01/03/1993;1.7227;01/03/1997;1.3812999999999998;01/04/2013;1.540757142857143;01/04/1986;21.77114285714286;01/03/2013;9.62872857142857;01/04/1982;12.3245;01/04/2013;21.79408571428571;01/04/1985;36.22941428571429;01/04/1984;26.507685714285717;01/04/1982;34.789185714285715;01/04/1986;1.5025714285714284;01/04/1988;46.81794285714285;01/04/1979;44.619728571428574;01/04/1982;38.239371428571424;01/04/1987;0.0833;01/04/1988;54.69417142857144;01/04/1983;35.30950000000001;01/04/1985;12.386814285714285;01/05/1988;13.674757142857144;01/04/1983;2.576171428571428;
01/04/2008;4.200714285714286;01/04/1994;3.458585714285714;01/04/2005;67.48039999999999;01/04/1999;28.292842857142855;01/04/1989;139.08711428571428;01/04/1986;3.3186714285714283;01/04/1989;16.437114285714284;01/04/2001;0.5573;01/04/2000;5.492685714285714;01/04/1994;1.4247;01/04/1988;2.6716142857142855;01/04/1986;48.854257142857136;01/03/1993;11.4966;01/04/1996;19.7474;01/04/1981;44.07072857142857;01/04/1986;53.08251428571429;01/04/1986;1.8529;01/04/1992;47.730914285714285;01/04/2004;40.438857142857145;01/04/1990;53.423342857142856;01/03/1994;2.9467;01/03/1998;0.9147999999999998;01/04/2014;0.3254000000000001;01/04/1988;8.923614285714285;01/03/2014;7.605914285714285;01/04/1983;10.864999999999998;01/04/2014;19.820471428571427;01/04/1986;34.17509999999999;01/04/1985;35.950357142857136;01/04/1983;38.81762857142858;01/04/1987;0.9567714285714286;01/04/1989;45.79152857142857;01/04/1980;41.055;01/04/1983;32.3813;01/04/1988;3.841571428571428;01/04/1989;56.55964285714286;01/04/1984;46.112085714285705;01/04/1986;13.146842857142857;01/05/1990;8.856700000000002;01/04/1984;9.330414285714285;
01/04/2009;6.162757142857145;01/04/1995;3.9031714285714285;01/04/2006;88.31538571428572;01/04/2000;30.977328571428576;01/04/1990;110.30492857142858;01/04/1987;0.262;01/04/1990;23.9083;01/04/2002;0.6699999999999999;01/04/2001;5.43;01/04/1995;1.6665714285714284;01/04/1990;3.699942857142858;01/04/1987;23.18572857142857;01/03/1994;13.472499999999998;01/04/1997;21.046899999999997;01/04/1982;34.2173;01/04/1987;45.33765714285714;01/04/1987;1.3966285714285716;01/04/1993;35.23927142857143;01/04/2005;45.015057142857145;01/04/1991;51.106342857142856;01/03/1995;2.608;01/03/1999;1.1588;01/04/2015;0.0;01/04/1989;8.767814285714286;01/03/2015;6.900585714285714;01/04/1984;12.538757142857142;01/04/2015;18.818399999999997;01/04/1987;29.772999999999996;01/04/1986;33.828514285714284;01/04/1984;44.17649999999999;01/04/1988;0.8372142857142856;01/04/1990;46.95369999999999;01/04/1981;37.54734285714286;01/04/1984;40.47042857142857;01/04/1990;2.732671428571429;01/04/1990;58.75957142857143;01/04/1985;84.47747142857142;01/04/1987;4.6890857142857145;01/05/1991;6.4572;01/04/1985;53.773385714285716;
01/04/2010;5.739585714285715;01/04/1996;3.1493428571428574;01/04/2007;70.65455714285713;01/04/2001;33.1918;01/04/1991;110.30492857142858;01/04/1988;2.056785714285714;01/04/1991;47.85739999999999;01/04/2003;1.5211000000000001;01/04/2003;6.169814285714286;01/04/1996;0.9526000000000001;01/04/1991;2.4367428571428573;01/04/1988;25.315799999999996;01/03/1995;13.646457142857141;01/04/1998;16.596499999999995;01/04/1983;29.293457142857143;01/04/1988;52.497328571428575;01/04/1988;1.5042000000000002;01/04/1994;39.70872857142857;01/04/2006;44.7437;01/04/1992;46.22985714285714;01/03/1996;3.389157142857143;01/03/2000;1.4787857142857141;01/04/2016;0.0;01/04/1992;6.892200000000001;01/03/2016;6.543;01/04/1985;17.482300000000002;01/04/2016;18.2387;01/04/1988;29.175199999999997;01/04/1987;30.618671428571435;01/04/1985;57.60462857142858;01/04/1989;1.3597428571428571;01/04/1991;43.613814285714284;01/04/1982;37.15871428571428;01/04/1985;75.15885714285714;01/04/1992;0.9279000000000001;01/04/1991;47.351371428571426;01/04/1986;85.87397142857142;01/04/1988;2.768828571428571;01/05/1992;2.9343;01/04/1986;53.555771428571425;
01/04/2011;5.951428571428571;01/04/1997;1.0862999999999998;01/04/2008;84.7009;01/04/2002;32.734;01/04/1992;86.56998571428572;01/04/1989;2.9091857142857145;01/04/1993;2.165257142857143;01/04/2004;1.2079428571428572;01/04/2005;7.846414285714286;01/04/1997;0.4834;01/04/1992;3.0391000000000004;01/04/1989;43.83752857142857;01/03/1996;14.287800000000002;01/04/1999;14.898942857142858;01/04/1984;36.6645;01/04/1989;48.444900000000004;01/04/1989;1.2817571428571426;01/04/1995;44.3458;01/04/2007;32.83954285714285;01/04/1993;33.879599999999996;01/03/1997;3.8094714285714284;01/03/2001;1.4186999999999999;01/04/2017;0.0;01/04/1994;4.974614285714286;01/03/2017;6.756342857142856;01/04/1986;15.725428571428571;01/04/2017;18.729199999999995;01/04/1989;26.106599999999997;01/04/1988;30.645614285714288;01/04/1986;55.002;01/04/1990;1.0832999999999997;01/04/1992;41.4549;01/04/1983;33.14411428571429;01/04/1986;71.61502857142857;01/04/1993;0.5025;01/04/1992;41.73250000000001;01/04/1987;57.653042857142864;01/04/1989;3.3744142857142854;01/05/1993;1.0392;01/04/1987;19.092242857142853;
01/04/2012;4.5028;01/04/1998;1.3212999999999997;01/04/2009;114.08132857142859;01/04/2003;30.754157142857142;01/04/1993;108.725;01/04/1990;0.9100428571428572;01/04/1994;2.8138;01/04/2005;0.9517142857142858;01/04/2006;11.944014285714285;01/04/1998;0.5261428571428571;01/04/1995;4.0041;01/04/1990;30.741757142857146;01/03/1997;15.9594;01/04/2000;19.380185714285712;01/04/1985;56.34131428571429;01/04/1990;45.86918571428571;01/04/1990;0.9836857142857143;01/04/1996;60.51717142857143;01/04/2008;45.808;01/04/1994;40.17532857142857;01/03/1998;1.7227;01/03/2002;1.3812999999999998;01/04/2018;0.0;01/04/1995;7.878;01/03/2018;7.638742857142858;01/04/1987;11.316385714285715;01/04/2018;20.490785714285714;01/04/1990;27.4599;01/04/1989;29.523128571428572;01/04/1987;50.603257142857146;01/04/1991;0.8126999999999998;01/04/1993;39.125214285714286;01/04/1984;38.77897142857143;01/04/1987;49.23965714285714;01/04/1994;1.7003000000000001;01/04/1993;41.24920000000001;01/04/1988;66.06044285714286;01/04/1990;1.9614285714285715;01/05/1994;2.8378000000000005;01/04/1988;23.70682857142857;
01/04/2013;7.915185714285715;01/04/1999;2.510142857142857;01/04/2010;88.9217;01/04/2004;27.790957142857145;01/04/1994;143.95328571428573;01/04/1992;0.4933;01/04/1995;3.0833857142857144;01/04/2006;0.839042857142857;01/04/2007;9.384842857142857;01/04/1999;0.937142857142857;01/04/1996;4.457728571428571;01/04/1991;27.1936;01/03/1998;11.1126;01/04/2001;17.2152;01/04/1986;52.98577142857143;01/04/1991;41.981585714285714;01/04/1992;0.43351428571428574;01/04/1997;46.4317;01/04/2009;71.07572857142857;01/04/1995;42.2595;01/03/1999;2.3135285714285714;01/03/2003;0.7984;01/04/2019;1.2147857142857141;01/04/1996;8.8467;01/03/2019;7.266071428571429;01/04/1988;13.3574;01/04/2019;19.47415714285714;01/04/1991;26.0564;01/04/1990;29.4965;01/04/1988;46.47750000000001;01/04/1992;1.5415000000000003;01/04/1994;38.78435714285714;01/04/1985;65.58287142857144;01/04/1988;48.47702857142857;01/04/1995;3.3027000000000006;01/04/1994;53.65095714285714;01/04/1989;68.28581428571428;01/04/1991;2.7527000000000004;01/05/1995;5.0229;01/04/1989;28.10224285714285;
01/04/2014;5.352085714285714;01/04/2000;2.381842857142857;01/04/2011;107.83922857142856;01/04/2005;26.98588571428572;01/04/1995;138.64569999999998;01/04/1994;5.189228571428571;01/04/1996;3.2919428571428573;01/04/2007;0.5642;01/04/2008;10.8096;01/04/2000;1.2834285714285714;01/04/1998;1.5229714285714286;01/04/1992;16.669942857142857;01/03/1999;11.1126;01/04/2002;15.983900000000002;01/04/1987;47.364557142857144;01/04/1992;40.664899999999996;01/04/1993;0.29950000000000004;01/04/1998;35.29312857142857;01/04/2010;36.27620000000001;01/04/1996;59.82844285714286;01/03/2000;3.864942857142857;01/03/2004;0.7984;null;null;01/04/1997;5.872;null;null;01/04/1992;8.47872857142857;null;null;01/04/1992;25.365000000000002;01/04/1991;27.740214285714284;01/04/1989;43.604257142857136;01/04/1993;1.3301999999999998;01/04/1995;40.45661428571428;01/04/1986;63.37854285714286;01/04/1989;51.554185714285715;01/04/1996;2.1751;01/04/1995;58.828300000000006;01/04/1990;60.59587142857142;01/04/1992;0.0;01/05/1996;5.6650285714285715;01/04/1990;16.36222857142857;
01/04/2015;3.868642857142857;01/04/2001;3.2712285714285705;01/04/2012;85.10005714285714;01/04/2006;27.67205714285714;01/04/1996;150.18591428571426;01/04/1995;4.455757142857142;01/04/1997;2.164157142857143;01/04/2008;0.4192999999999999;01/04/2009;18.390857142857147;01/04/2001;0.8523;01/04/1999;2.113571428571429;01/04/1993;14.404799999999998;01/03/2000;15.1169;01/04/2003;14.5291;01/04/1988;51.54991428571428;01/04/1993;36.653200000000005;01/04/1994;0.35388571428571425;01/04/1999;36.2361;01/04/2011;60.176571428571435;01/04/1997;46.04388571428571;01/03/2001;2.2924571428571427;01/03/2005;1.012042857142857;null;null;01/04/1998;3.6229285714285715;null;null;01/04/1996;10.647499999999999;null;null;01/04/1993;25.922057142857142;01/04/1992;26.992814285714285;01/04/1990;43.240814285714286;01/04/1994;1.2280999999999997;01/04/1996;41.23704285714286;01/04/1987;48.87298571428572;01/04/1990;56.59129999999999;01/04/1997;0.7741285714285714;01/04/1996;51.278199999999984;01/04/1991;50.96249999999999;01/04/1993;0.13379999999999997;01/05/1997;4.303485714285714;01/04/1991;11.427899999999998;
01/04/2016;3.9927285714285716;01/04/2002;3.561828571428571;01/04/2013;82.62101428571428;01/04/2007;26.7743;01/04/1997;112.02599999999998;01/04/1996;2.5532;01/04/1998;1.195257142857143;01/04/2009;0.4644;01/04/2010;13.5394;01/04/2002;1.0589714285714287;01/04/2000;2.5466571428571427;01/04/1994;27.350214285714287;01/03/2001;13.472499999999998;01/04/2004;15.983900000000002;01/04/1989;48.92608571428572;01/04/1994;38.939;01/04/1995;0.2517714285714286;01/04/2000;67.20775714285715;01/04/2012;35.52602857142857;01/04/1998;36.6179;01/03/2002;2.9311000000000003;01/03/2006;1.3048;null;null;01/04/1999;5.011657142857142;null;null;01/04/1997;12.256099999999998;null;null;01/04/1994;26.502828571428573;01/04/1993;25.747971428571425;01/04/1991;38.817771428571426;01/04/1995;1.2782;01/04/1997;43.39155714285715;01/04/1988;47.53521428571429;01/04/1991;46.98714285714285;01/04/1998;0.3404428571428571;01/04/1997;49.01780000000001;01/04/1992;47.17241428571428;01/04/1994;0.05702857142857143;01/05/1998;4.615399999999999;01/04/1992;5.7943;
01/04/2017;3.828214285714286;01/04/2003;1.8724714285714283;01/04/2014;81.44101428571427;01/04/2008;29.283171428571425;01/04/1998;97.6612;01/04/1997;1.7699714285714288;01/04/1999;5.3767571428571435;01/04/2010;0.49981428571428577;01/04/2011;16.573242857142855;01/04/2003;0.7315142857142857;01/04/2001;3.5203142857142855;01/04/1995;31.133171428571433;01/03/2002;11.940428571428573;01/04/2005;16.596499999999995;01/04/1990;48.32979999999999;01/04/1995;40.20027142857142;01/04/1996;0.6709428571428573;01/04/2001;52.31655714285714;01/04/2013;31.25132857142857;01/04/1999;38.34137142857143;01/03/2003;2.543342857142857;01/03/2007;0.7984;null;null;01/04/2000;8.8873;null;null;01/04/1998;9.721242857142856;null;null;01/04/1995;28.231671428571424;01/04/1994;25.722785714285713;01/04/1992;43.5392;01/04/1996;1.0832999999999997;01/04/1998;35.630657142857146;01/04/1989;45.1859;01/04/1992;44.597699999999996;01/04/1999;0.4472;01/04/1998;38.1841;01/04/1993;41.69650000000001;01/04/1995;1.3193;01/05/1999;5.983128571428572;01/04/1993;3.727271428571428;
01/04/2018;4.6951142857142845;01/04/2004;2.3632142857142857;01/04/2015;68.61314285714285;01/04/2009;42.09008571428571;01/04/1999;128.16552857142855;01/04/1998;0.16770000000000002;01/04/2000;3.759757142857143;01/04/2011;0.2677;01/04/2012;12.213800000000003;01/04/2004;0.9616000000000001;01/04/2002;3.9860714285714285;01/04/1996;38.57032857142857;01/03/2003;11.4966;01/04/2006;16.72875714285714;01/04/1991;41.2248;01/04/1996;41.59844285714286;01/04/1997;0.3097285714285714;01/04/2002;41.79638571428571;01/04/2014;31.60411428571428;01/04/2000;65.49805714285715;01/03/2004;2.5898;01/03/2008;1.3602142857142856;null;null;01/04/2001;7.786900000000001;null;null;01/04/1999;10.30107142857143;null;null;01/04/1996;28.43922857142857;01/04/1995;28.0256;01/04/1993;41.79587142857143;01/04/1997;1.2291;01/04/1999;35.87765714285715;01/04/1990;44.62012857142857;01/04/1993;39.96595714285714;01/04/2000;1.0645;01/04/1999;37.738728571428574;01/04/1994;50.96249999999999;01/04/1996;0.720757142857143;01/05/2000;6.516599999999999;01/04/1994;6.8615714285714295;
null;null;01/04/2005;2.1321000000000003;01/04/2016;61.98768571428572;01/04/2010;32.15305714285715;01/04/2000;140.85287142857143;01/04/1999;0.7841142857142858;01/04/2001;5.254442857142857;01/04/2013;0.15779999999999997;01/04/2013;10.9581;01/04/2005;0.8148571428571428;01/04/2003;3.2363714285714287;01/04/1997;21.153028571428568;01/03/2004;12.275999999999998;01/04/2007;14.231799999999996;01/04/1992;41.1521;01/04/1997;40.749957142857134;01/04/1998;0.13214285714285715;01/04/2003;47.64202857142857;01/04/2015;25.215399999999995;01/04/2001;51.442814285714284;01/03/2005;1.9717;01/03/2009;2.449314285714286;null;null;01/04/2002;5.3713428571428565;null;null;01/04/2000;12.3626;null;null;01/04/1997;34.24798571428571;01/04/1996;27.507342857142856;01/04/1994;42.12078571428571;01/04/1998;0.9120142857142859;01/04/2000;42.50707142857142;01/04/1991;45.88257142857143;01/04/1994;45.7544;01/04/2001;1.4739000000000002;01/04/2000;44.58870000000001;01/04/1995;57.03390000000001;01/04/1997;0.4428;01/05/2001;7.185200000000001;01/04/1995;11.720785714285713;
null;null;01/04/2006;2.8334571428571427;01/04/2017;69.46815714285715;01/04/2011;34.1141;01/04/2001;150.33408571428572;01/04/2000;0.4581428571428571;01/04/2002;4.0969999999999995;01/04/2014;0.14222857142857143;01/04/2014;11.036214285714284;01/04/2006;1.116542857142857;01/04/2004;2.6405999999999996;01/04/1998;14.2188;01/03/2005;12.728185714285715;01/04/2008;13.138499999999999;01/04/1993;32.50402857142858;01/04/1998;32.339685714285714;01/04/1999;0.08452857142857143;01/04/2004;42.05150000000001;01/04/2016;23.669528571428568;01/04/2002;42.07731428571429;01/03/2006;2.7848285714285717;01/03/2010;1.1445714285714286;null;null;01/04/2003;3.43;null;null;01/04/2001;10.9024;null;null;01/04/1998;28.613257142857144;01/04/1997;29.496914285714286;01/04/1995;44.87049999999999;01/04/1999;0.8126999999999998;01/04/2001;38.36007142857143;01/04/1992;40.4202;01/04/1995;51.974328571428565;01/04/2002;0.8017000000000001;01/04/2001;40.43782857142857;01/04/1996;56.76968571428571;01/04/1998;0.0887;01/05/2002;4.786;01/04/1996;10.241857142857143;
null;null;01/04/2008;3.455328571428571;01/04/2018;72.61775714285714;01/04/2012;22.49167142857143;01/04/2002;148.85307142857144;01/04/2001;0.9367;01/04/2003;2.9799571428571427;01/04/2015;0.16865714285714284;01/04/2015;8.4963;01/04/2007;0.7581999999999999;01/04/2005;1.4902999999999997;01/04/1999;32.51188571428571;01/03/2006;14.112842857142857;01/04/2009;17.2152;01/04/1994;35.567;01/04/1999;32.2995;01/04/2000;0.4294428571428571;01/04/2005;43.15985714285715;01/04/2017;24.104642857142856;01/04/2003;45.95;01/03/2007;1.9926285714285716;01/03/2011;1.3866428571428568;null;null;01/04/2004;4.798328571428571;null;null;01/04/2002;10.111499999999998;null;null;01/04/1999;27.449900000000003;01/04/1998;25.096614285714285;01/04/1996;45.82532857142858;01/04/2000;0.9892000000000001;01/04/2002;36.375728571428574;01/04/1993;39.28465714285714;01/04/1996;49.09084285714285;01/04/2003;0.5580428571428573;01/04/2002;36.1156;01/04/1997;49.52008571428571;01/04/1999;0.3111;01/05/2003;5.3523;01/04/1997;6.088214285714286;
null;null;01/04/2009;3.5594;null;null;01/04/2013;25.37322857142857;01/04/2003;132.2156571428571;01/04/2002;0.30690000000000006;01/04/2004;2.830457142857143;01/04/2016;0.1099;01/04/2016;7.631799999999999;01/04/2008;1.1162571428571428;01/04/2006;2.192914285714285;01/04/2000;39.70621428571428;01/03/2007;11.442857142857145;01/04/2010;15.983900000000002;01/04/1995;39.823;01/04/2000;40.03154285714286;01/04/2001;0.27804285714285715;01/04/2006;45.18947142857142;01/04/2018;41.14175714285714;01/04/2004;41.041314285714286;01/03/2008;2.9467;01/03/2012;0.8981999999999999;null;null;01/04/2005;3.6229285714285715;null;null;01/04/2003;8.9136;null;null;01/04/2000;30.43401428571428;01/04/1999;24.08265714285714;01/04/1997;48.984100000000005;01/04/2001;0.9120142857142858;01/04/2003;34.89781428571428;01/04/1994;39.87534285714286;01/04/1997;45.8832;01/04/2004;1.2757142857142856;01/04/2003;33.288614285714296;01/04/1998;37.0503;01/04/2000;0.7018428571428571;01/05/2004;4.0548;01/04/1998;4.5339857142857145;
null;null;01/04/2010;2.5287571428571427;null;null;01/04/2014;23.175800000000002;01/04/2004;126.14250000000001;01/04/2003;0.6376000000000001;01/04/2005;2.8623285714285713;01/04/2017;0.0742;01/04/2018;9.788914285714284;01/04/2009;2.5814999999999997;01/04/2007;2.8102857142857145;01/04/2001;39.94527142857144;01/03/2008;11.884500000000001;01/04/2011;17.839699999999997;01/04/1996;42.135299999999994;01/04/2001;35.582542857142855;01/04/2002;0.24039999999999997;01/04/2007;34.28612857142858;01/04/2019;37.09227142857143;01/04/2005;42.487957142857134;01/03/2009;4.78112857142857;01/03/2013;0.9749999999999999;null;null;01/04/2006;5.287328571428572;null;null;01/04/2004;9.4499;null;null;01/04/2001;26.12214285714285;01/04/2000;28.469114285714287;01/04/1998;39.50897142857143;01/04/2002;0.36799999999999994;01/04/2004;34.21115714285715;01/04/1995;41.82150000000001;01/04/1998;34.88999999999999;01/04/2005;0.4472;01/04/2004;37.1456;01/04/1999;41.93912857142857;01/04/2001;0.3738000000000001;01/05/2005;2.2051142857142856;01/04/1999;9.030557142857143;
null;null;01/04/2011;3.1502857142857144;null;null;01/04/2015;19.436685714285716;01/04/2005;111.73879999999998;01/04/2004;0.9123;01/04/2006;2.963285714285714;01/04/2018;0.20239999999999997;01/04/2019;10.597899999999997;01/04/2010;1.3832571428571427;01/04/2008;2.7242;01/04/2002;42.13612857142857;01/03/2009;13.300042857142856;01/04/2012;14.7769;01/04/1997;41.9802;01/04/2002;34.03312857142857;01/04/2003;0.06809999999999998;01/04/2008;43.967685714285714;null;null;01/04/2006;47.3136;01/03/2011;3.3075000000000006;01/03/2014;0.7319714285714286;null;null;01/04/2007;4.3898;null;null;01/04/2005;9.141928571428569;null;null;01/04/2002;24.993642857142856;01/04/2001;25.396414285714286;01/04/1999;39.61394285714285;01/04/2003;0.47509999999999997;01/04/2005;35.3149;01/04/1996;43.242700000000006;01/04/1999;35.708014285714285;01/04/2006;0.8023;01/04/2005;35.67754285714286;01/04/2000;47.83911428571428;01/04/2002;0.22880000000000006;01/05/2006;3.2859000000000003;01/04/2000;11.573200000000002;
null;null;01/04/2012;1.4082714285714284;null;null;01/04/2016;17.270871428571432;01/04/2006;136.27109999999996;01/04/2005;1.1426142857142858;01/04/2007;1.4993;null;null;null;null;01/04/2011;2.2590857142857144;01/04/2009;5.856657142857143;01/04/2003;39.224557142857144;01/03/2010;12.275999999999998;01/04/2013;14.231799999999996;01/04/1998;33.4699;01/04/2003;31.500657142857143;01/04/2004;0.11361428571428574;01/04/2009;66.94264285714284;null;null;01/04/2007;34.699357142857146;01/03/2012;2.562757142857143;01/03/2015;0.33214285714285713;null;null;01/04/2008;2.2698;null;null;01/04/2006;10.415314285714286;null;null;01/04/2003;23.498799999999996;01/04/2002;24.2546;01/04/2000;40.535314285714286;01/04/2004;0.7156142857142856;01/04/2006;36.05517142857143;01/04/1997;42.52960000000001;01/04/2000;44.27877142857143;01/04/2009;1.6034285714285714;01/04/2006;36.1156;01/04/2001;41.2165;01/04/2003;0.28259999999999996;01/05/2007;2.2219;01/04/2001;9.607157142857142;
null;null;01/04/2013;1.2032428571428573;null;null;01/04/2017;21.673685714285718;01/04/2007;120.08230000000002;01/04/2006;0.4695714285714285;01/04/2008;1.8778714285714286;null;null;null;null;01/04/2012;2.1059;01/04/2010;3.2593999999999994;01/04/2004;35.298457142857146;01/03/2011;12.6712;01/04/2014;13.011085714285715;01/04/1999;34.515800000000006;01/04/2004;33.7088;01/04/2005;0.0;01/04/2010;42.53771428571429;null;null;01/04/2008;44.83435714285714;01/03/2013;1.9962;01/03/2016;0.0;null;null;01/04/2009;8.969628571428572;null;null;01/04/2007;9.4499;null;null;01/04/2004;23.756314285714286;01/04/2003;23.1088;01/04/2001;35.988685714285715;01/04/2005;0.6836;01/04/2007;32.2481;01/04/1998;37.05298571428572;01/04/2001;40.519057142857136;01/04/2010;0.7010428571428572;01/04/2007;31.097100000000005;01/04/2002;35.056599999999996;01/04/2004;0.25099999999999995;01/05/2008;5.6813142857142855;01/04/2002;6.904914285714285;
null;null;01/04/2014;2.113114285714286;null;null;01/04/2018;26.01075714285715;01/04/2008;134.10384285714287;01/04/2007;1.1696428571428572;01/04/2009;2.2919857142857145;null;null;null;null;01/04/2013;1.8672000000000002;01/04/2011;3.7408;01/04/2005;31.23757142857143;01/03/2012;11.1126;01/04/2016;10.6304;01/04/2000;43.76641428571429;01/04/2005;33.10312857142857;01/04/2006;0.14377142857142858;01/04/2011;65.52124285714285;null;null;01/04/2009;69.57914285714286;01/03/2014;1.9962;01/03/2017;0.0;null;null;01/04/2010;8.312285714285714;null;null;01/04/2008;10.0309;null;null;01/04/2005;25.323571428571427;01/04/2004;23.960000000000004;01/04/2002;33.4506;01/04/2006;0.6898999999999998;01/04/2008;31.956871428571425;01/04/1999;36.86181428571429;01/04/2002;35.41515714285715;01/04/2011;0.500857142857143;01/04/2008;33.72;01/04/2003;35.59142857142857;01/04/2005;0.10440000000000002;01/05/2009;9.506628571428573;01/04/2003;8.567242857142856;
