1967;10.8266;1967;2.370885714285714;1966;16.256371428571427;1971;92.84270000000001;1969;111.99118571428572;1969;29.551214285714284;1966;188.66929999999996;1994;85.36091428571429;1983;90.25208571428571;1969;3.4924142857142857;1968;231.97467142857144;1979;14.815785714285715;1972;26.040553999999993;1981;128.59051428571428;1966;77.59817142857143;1966;94.90214285714285;1933;94.24987142857142;1967;112.80004285714287;1969;221.6456;1971;121.87364285714285;1968;305.2431;1966;26.55975714285714;1966;47.66712857142856;1987;15.021614285714284;1979;9.153914285714285;1966;41.92542857142856;1969;145.52491428571426;1968;156.67605714285713;1971;18.521614285714286;1968;127.82937142857142;1970;92.98375714285713;1998;676.8182714285714;1968;407.6113142857143;1968;665.4513285714286;1968;724.0030142857142;1984;159.15178571428572;1995;58.85174285714287;1971;20.18181428571429;1984;51.3563;1966;184.5449;1970;929.5168285714287;1969;21.245185714285714;1965;25.93352857142857;1982;62.70235714285714;1991;78.49137142857144;1968;28.95208571428571;1969;30.604885714285718;1964;694.9553285714286;1966;901.7595000000001;1964;644.0123142857143;1971;12.953228571428573;
1968;13.889399999999998;1968;4.225757142857143;1967;25.36275714285714;1972;102.88167142857142;1970;101.90625714285713;1970;14.473571428571429;1967;182.28740000000002;1995;86.58075714285715;1984;94.91971428571428;1971;2.0890142857142853;1969;205.55622857142856;1980;14.28207142857143;1973;43.737486857142855;1982;100.56908571428572;1967;66.8228;1967;79.18925714285716;1934;125.06454285714287;1968;142.7929142857143;1970;127.83872857142856;1972;120.99027142857142;1969;348.2487714285715;1967;23.1547;1967;50.449557142857145;1993;42.768771428571426;1980;11.959957142857144;1967;48.48635714285714;1970;120.86009999999999;1969;163.8781;1972;27.24764285714286;1969;117.13535714285715;1971;92.33791428571429;1999;595.5491285714286;1969;376.76942857142865;1969;507.4535;1969;551.9385142857143;1985;95.59971428571428;1996;67.75005714285714;1972;26.22475714285714;1985;43.063071428571426;1967;159.11457142857142;1971;687.0013857142857;1970;15.904571428571428;1966;20.7088;1983;50.51957142857143;1992;71.87811428571428;1969;34.01565714285714;1970;23.945328571428572;1965;1551.1185285714287;1967;619.6806285714285;1965;1195.342942857143;1972;8.955542857142857;
1969;12.919899999999998;1969;5.1348714285714285;1968;41.11268571428571;1973;95.70899999999999;1971;126.40835714285716;1971;22.308799999999998;1968;201.08485714285715;1996;88.90971428571429;1985;84.5429142857143;1972;1.620257142857143;1970;289.72808571428567;1982;22.202571428571428;1974;22.202544142857143;1983;147.35258571428568;1968;64.8677857142857;1968;73.20397142857144;1935;171.97345714285714;1969;174.00855714285714;1971;167.0164714285714;1973;162.09169999999997;1970;188.60521428571428;1968;20.651814285714288;1968;78.31344285714285;1994;51.73018571428572;1981;12.517728571428572;1968;39.557785714285714;1971;134.3937857142857;1970;128.6593142857143;1973;41.18624285714286;1970;89.18982857142859;1972;94.12512857142858;2000;521.9139571428572;1970;383.0287714285714;1970;783.5934571428571;1970;841.1807857142857;1986;124.92141428571428;2000;41.689728571428574;1973;56.2385;1986;41.05528571428572;1968;146.64504285714287;1972;888.8608142857144;1971;18.798285714285715;1967;11.176585714285713;1984;45.143857142857144;1994;57.99468571428571;1970;23.01287142857143;1971;30.657971428571425;1966;1157.9604857142858;1968;810.8885142857143;1966;913.0670142857143;1973;43.947685714285704;
1970;8.710971428571428;1970;1.7954;1969;45.469199999999994;1974;97.72367142857142;1972;142.94584285714285;1972;30.4864;1969;229.60278571428574;1998;86.83224285714287;1986;88.86785714285715;1973;5.123185714285714;1971;237.37242857142857;1983;24.955685714285718;1975;36.44144814285714;1984;84.86804285714285;1969;125.44740000000002;1969;141.81631428571427;1936;165.6796;1970;112.16210000000001;1972;258.7633;1974;294.38802857142855;1971;275.4838571428571;1969;28.581085714285713;1969;77.18648571428571;1995;47.27035714285715;1982;10.669828571428571;1969;64.17945714285715;1972;172.10082857142856;1971;123.46357142857143;1974;23.1102;1971;101.0901142857143;1973;114.49688571428574;2001;517.3470428571428;1971;333.1369714285715;1971;488.3361428571429;1971;523.0087142857144;1987;151.33614285714287;2001;56.04257142857143;1974;27.582257142857145;1988;57.76458571428572;1969;148.02528571428573;1973;913.7795857142856;1972;23.707071428571425;1968;9.944157142857142;1985;33.31894285714286;1995;54.608085714285714;1971;35.883042857142854;1972;52.60644285714285;1967;875.9860428571429;1969;602.7109714285714;1967;697.7729714285715;1974;11.586114285714286;
1971;16.15647142857143;1971;1.8173285714285716;1970;28.641700000000004;1975;168.15125714285713;1973;164.64305714285715;1973;53.73131428571429;1970;153.45254285714284;1999;83.28287142857141;1988;106.94981428571428;1974;1.1775857142857142;1972;298.66965714285715;1984;10.295242857142856;1976;35.478156142857145;1985;84.56224285714286;1970;86.67857142857143;1970;96.52724285714285;1937;142.0103857142857;1971;129.80447142857145;1973;339.3584857142857;1975;222.01635714285712;1972;332.7633428571429;1970;19.59848571428571;1970;56.480700000000006;1996;40.6447;1983;5.531128571428572;1970;32.69274285714285;1973;251.79568571428572;1972;171.5940142857143;1975;35.41407142857143;1972;137.4276142857143;1974;190.73094285714288;2002;684.0777428571429;1972;326.1225285714286;1972;723.0544142857143;1972;762.9989571428571;1988;147.91978571428575;2002;52.681314285714286;1975;36.93817142857143;1991;56.1241;1970;133.44794285714283;1974;1877.7400714285711;1973;44.347542857142855;1969;22.181414285714286;1986;61.60285714285715;1996;63.9685142857143;1972;40.98444285714287;1973;82.87674285714286;1968;938.5412714285713;1970;786.6782142857144;1968;808.9441285714287;1975;20.61952857142857;
1972;20.79068571428571;1972;5.117271428571429;1971;35.17135714285714;1976;131.87665714285714;1974;150.4728714285714;1974;43.77372857142857;1971;211.58202857142857;2000;77.31665714285714;1989;88.5007142857143;1975;4.952628571428571;1973;279.2059285714286;1986;11.024228571428571;1977;56.81501357142857;1986;71.9263142857143;1971;141.34454285714284;1971;147.03298571428573;1938;101.32697142857144;1972;172.02082857142855;1974;239.97414285714285;1976;255.32729999999998;1973;404.0677142857143;1971;35.705400000000004;1971;68.41454285714285;1997;46.279628571428574;1984;4.1728000000000005;1971;43.98044285714286;1974;240.5974285714286;1973;219.70688571428573;1976;48.41345714285715;1973;172.84182857142855;1975;135.99565714285714;2003;766.2514571428571;1973;388.3801142857142;1973;750.2331142857144;1973;788.4321285714285;1989;160.97958571428572;2003;49.37024285714285;1977;45.182028571428575;1992;64.86802857142858;1971;144.5426285714286;1975;1399.7154142857144;1974;23.820685714285712;1970;16.389542857142857;1987;48.29821428571429;1997;67.31;1973;65.76914285714287;1974;49.63281428571429;1969;743.8541000000001;1971;551.4703714285714;1969;662.5434285714285;1976;20.045414285714287;
1973;26.82734285714285;1973;7.7543;1972;52.23952857142858;1977;125.93812857142856;1975;225.06102857142855;1975;63.964442857142856;1972;277.7532;2001;83.15234285714284;1990;90.79544285714287;1976;11.216728571428574;1974;383.32165714285713;1987;35.9773;1978;37.36455671428572;1987;98.40820000000001;1973;189.71878571428573;1972;112.75329999999998;1939;204.5860142857143;1973;295.90950000000004;1975;346.88662857142856;1977;308.7062714285715;1974;217.27452857142856;1972;42.0292;1972;80.37645714285713;1998;40.457128571428576;1985;3.773957142857143;1972;80.84464285714286;1975;301.1952;1974;210.3207285714286;1977;50.1988;1974;139.96951428571427;1976;215.8151142857143;2004;679.2618857142858;1974;691.5831285714285;1974;1046.8227714285715;1974;1133.292857142857;1991;160.0237285714286;2004;45.80691428571429;1994;41.49798571428572;1994;61.87092857142857;1972;196.6766857142857;1976;1486.3289285714286;1975;33.36342857142857;1971;19.563685714285715;1988;32.075300000000006;1998;60.1698;1974;55.382600000000004;1975;118.77059999999999;1970;1080.1726285714287;1972;802.3143;1970;851.1403142857142;1977;4.905828571428571;
1974;25.967557142857142;1974;9.383899999999999;1973;69.54844285714286;1978;134.58644285714283;1976;191.23355714285714;1976;45.26962857142856;1973;290.5117571428571;2002;78.327;1993;93.63168571428572;1977;9.984600000000002;1975;415.5935428571429;1988;6.0238;1980;23.37565242857143;1988;71.72928571428572;1974;115.56221428571429;1973;192.1387;1940;156.00542857142858;1974;230.22597142857143;1976;337.5117428571429;1978;282.4215571428571;1975;404.0668;1973;62.24361428571429;1973;129.78702857142858;1999;39.66938571428572;1986;3.830814285714286;1973;100.09388571428569;1976;320.7179428571429;1975;290.3537428571429;1978;38.294642857142854;1975;198.36742857142855;1977;267.86424285714287;2005;531.1071000000001;1975;659.1564857142857;1975;1029.1237;1975;1079.1287;1992;148.25462857142855;2005;46.58431428571429;1995;54.135285714285715;1995;53.82715714285714;1973;204.95914285714284;1977;2005.4996714285714;1976;46.48942857142857;1972;30.711900000000004;1990;65.9746;1999;42.92994285714286;1975;77.44367142857142;1976;121.23127142857142;1971;720.0549428571428;1973;752.9520999999999;1971;623.246542857143;1978;15.1782;
1975;16.437542857142855;1975;11.169599999999999;1974;83.08238571428572;1979;113.26184285714287;1977;185.33154285714286;1977;36.88009999999999;1974;275.54839999999996;2003;73.43230000000001;1994;92.67205714285714;1978;5.999142857142857;1976;424.80115714285705;1994;11.909242857142857;1981;72.622646;1989;96.4882;1975;132.84045714285713;1974;118.53121428571431;1941;129.09618571428572;1975;260.53238571428574;1977;374.50011428571435;1979;275.22724285714287;1976;412.7726285714286;1974;51.015185714285714;1974;112.29664285714284;2000;33.41375714285714;1987;11.406114285714285;1974;52.398585714285716;1977;283.4654428571429;1976;324.56097142857146;1979;35.72445714285714;1976;231.2139285714286;1978;290.2687285714286;2006;715.4439714285714;1976;776.4563857142858;1976;1183.3231285714285;1976;1227.9654714285716;1993;134.2765;2006;59.92875714285714;1996;61.22687142857142;1996;63.93074285714285;1974;165.02145714285714;1978;1824.7726142857143;1977;24.984028571428574;1973;82.43718571428573;1991;69.69467142857143;2000;64.30881428571429;1976;85.80434285714284;1977;75.72862857142857;1972;1015.9453142857144;1974;2654.5811142857137;1972;853.1374999999999;1979;21.024585714285713;
1976;27.183342857142858;1976;8.068657142857141;1975;113.31434285714286;1980;128.73135714285715;1978;195.5545142857143;1978;57.95697142857143;1975;503.40520000000004;2004;75.03781428571428;1995;96.8497;1979;1.1573714285714285;1977;452.96410000000003;1995;8.958371428571429;1982;31.161073857142856;1993;94.56797142857143;1976;158.1973;1975;135.15900000000002;1942;118.48162857142857;1976;424.5473714285714;1978;341.72414285714285;1980;247.9189714285714;1977;417.46017142857147;1975;37.82072857142857;1975;130.65154285714286;2001;41.95291428571428;1993;7.536257142857141;1975;103.34902857142858;1978;282.8052285714286;1977;286.1818714285714;1980;34.81205714285714;1977;229.95375714285714;1979;244.82278571428574;2007;633.6422999999999;1977;792.5040285714286;1977;1246.5998;1977;1671.0690714285715;1994;125.34251428571427;2007;52.36797142857142;1997;60.8285857142857;1998;62.731142857142856;1975;307.8064;1979;1929.973014285714;1978;41.088857142857144;1974;32.75418571428572;1992;51.282971428571436;2001;62.210771428571434;1977;67.5317;1978;105.14472857142857;1973;1048.9930428571429;1975;1903.5391285714286;1973;820.1450142857142;1980;13.4936;
1977;28.062014285714287;1977;8.444585714285713;1976;116.42117142857144;1981;129.9800857142857;1979;176.0045714285714;1979;53.23552857142857;1976;424.32372857142855;2005;82.1707;1996;99.81395714285715;1980;4.271571428571429;1978;431.7282285714286;1996;26.005371428571426;1983;33.92605028571428;1994;78.27321428571427;1977;155.82785714285714;1976;169.44884285714284;1943;220.13778571428568;1977;240.0044;1979;178.9319142857143;1981;276.11664285714284;1978;402.3967571428571;1976;57.530614285714286;1976;138.76732857142858;2002;46.80187142857143;1994;6.354071428571428;1976;116.50691428571427;1979;282.45521428571425;1978;300.35472857142855;1981;34.943214285714284;1978;198.9288;1980;241.68882857142856;2008;789.6582428571429;1978;786.7823;1978;1160.5043428571428;1978;1456.2711571428572;1995;156.75434285714283;2008;47.52738571428571;1998;60.38362857142857;1999;55.25304285714286;1976;291.3751571428572;1980;1686.3105714285714;1979;39.086400000000005;1975;52.03684285714286;1993;36.111271428571435;2002;46.02909999999999;1978;74.25278571428571;1979;110.34097142857142;1974;2484.3300571428576;1976;2021.8870857142858;1974;2926.250871428572;1981;28.102742857142857;
1978;34.94611428571428;1978;13.966542857142858;1977;106.6420714285714;1982;181.49947142857144;1980;198.35634285714286;1980;38.57791428571429;1977;405.7654714285714;2006;88.02338571428571;1997;90.72864285714286;1981;6.464728571428572;1979;462.4271142857143;1997;18.2085;1984;30.28574114285714;1995;82.28172857142856;1978;157.11554285714286;1977;174.97857142857143;1944;225.53365714285715;1978;215.49442857142859;1980;266.3103714285714;1982;268.1457571428572;1979;257.13381428571427;1977;54.939528571428575;1977;116.02935714285715;2003;38.4927;1995;12.009614285714283;1977;127.16184285714283;1980;295.32061428571427;1979;266.07674285714285;1982;33.916628571428575;1979;187.63534285714286;1981;241.6825142857143;2009;718.8111285714285;1979;776.4166428571428;1979;1224.3582999999999;1979;1596.279014285714;1996;171.14777142857142;2009;54.30697142857144;1999;54.566399999999994;2000;54.99462857142857;1977;291.3751571428572;1981;1905.7209285714284;1980;26.439085714285714;1976;71.47349999999999;1994;45.07190000000001;2003;40.33625714285714;1979;97.4819;1980;86.73152857142858;1975;1756.1553142857142;1977;2864.9704714285717;1975;2011.6341714285716;1982;98.22017142857145;
1979;17.49814285714286;1979;4.612828571428572;1978;142.00215714285716;1983;166.7761;1981;198.1146857142857;1981;36.0711;1978;482.67732857142863;2007;80.77480000000001;1998;93.22249999999998;1982;5.4821857142857136;1980;456.2813142857143;1998;9.266085714285714;1985;24.837881857142854;1996;121.78332857142857;1979;108.24087142857142;1978;189.09089999999998;1945;181.31192857142855;1979;220.85525714285714;1981;406.5222857142857;1983;320.2843285714286;1980;307.7212285714285;1978;56.24417142857143;1978;124.57587142857142;2004;29.1101;1996;8.239542857142855;1978;121.79385714285714;1981;320.9125428571428;1980;275.7803142857143;1983;40.20164285714286;1980;206.94299999999998;1982;256.14279999999997;2010;590.8135;1980;737.2667857142857;1980;1199.2611142857145;1980;1540.7700142857143;1997;176.85947142857142;2010;47.4351;2000;53.9355142857143;2001;63.98201428571429;1978;360.80441428571424;1982;1680.3117857142856;1981;24.649742857142858;1977;26.521499999999996;1995;37.039657142857145;2004;41.705128571428574;1980;88.49745714285713;1981;74.0825;1976;1823.2968428571428;1978;2532.664571428571;1976;2143.9118714285714;1983;36.04957142857143;
1980;27.703;1982;5.9749285714285705;1979;59.10944285714286;1984;179.28175714285717;1982;251.14825714285712;1982;79.25670000000001;1979;320.2606428571429;2008;74.92125714285714;1999;90.81370000000001;1983;16.800842857142857;1981;461.30451428571433;1999;11.855757142857142;1986;16.598769857142855;1997;84.4170142857143;1980;122.22214285714287;1979;121.72615714285715;1949;113.48018571428572;1980;219.89778571428567;1982;346.3080999999999;1984;298.5567;1981;387.0599714285714;1979;59.87331428571429;1979;138.0153142857143;2005;33.25711428571428;1997;7.939185714285713;1979;70.7533;1982;257.10960000000006;1981;306.7638714285714;1984;27.547699999999995;1981;234.9607714285714;1983;205.87415714285711;2011;552.3929142857143;1981;760.0499428571428;1981;1208.9573714285712;1981;1620.6699;1998;168.2933285714286;2011;53.236828571428575;2001;62.58494285714285;2002;55.57727142857142;1979;345.9928999999999;1983;2047.9417142857144;1982;93.62277142857143;1978;61.16075714285714;1996;47.49660000000001;2005;76.82145714285714;1981;104.4412;1982;129.37765714285715;1977;2773.0868142857144;1979;3234.2596714285714;1977;3197.7383428571434;1984;42.87598571428571;
1981;33.71682857142857;1983;8.6781;1980;101.57360000000001;1985;106.94269999999999;1983;227.13450000000003;1983;57.546200000000006;1980;450.3507142857143;2009;53.210642857142865;2000;84.90157142857143;1984;5.586342857142857;1982;458.7925142857143;2000;25.79175714285714;1987;45.34971571428572;1998;85.49075714285713;1981;231.29880000000003;1980;128.0391142857143;1950;145.45945714285716;1981;287.6927;1983;522.9385142857143;1985;241.4939;1982;373.23832857142855;1980;49.46288571428571;1980;114.19385714285714;2006;39.930414285714285;1998;12.313457142857144;1980;86.29568571428571;1983;269.73395714285715;1982;250.76232857142858;1985;22.537957142857145;1982;189.28195714285715;1985;229.24442857142859;2012;673.452842857143;1982;780.4939285714287;1982;1248.9767714285715;1982;1696.1896285714286;1999;153.3477142857143;2012;50.095099999999995;2002;52.50320000000001;2003;55.38297142857143;1980;358.4987857142857;1984;1761.7440714285715;1983;51.255514285714284;1979;63.3098;1997;50.76781428571429;2006;62.46577142857142;1982;90.34889999999999;1986;48.61548571428572;1978;2413.493057142857;1980;2634.3048571428576;1978;2866.5015285714285;1985;7.052285714285715;
1982;28.087357142857144;1984;8.33317142857143;1981;143.67975714285717;1986;136.68831428571428;1984;249.6345142857143;1984;63.266999999999996;1981;471.26451428571426;2010;60.657599999999995;2001;111.33704285714285;1985;1.3185714285714287;1983;480.0275857142857;2001;9.6565;1988;26.241262142857142;1999;22.62352857142857;1982;135.35527142857143;1981;236.81307142857148;1951;117.05028571428569;1982;235.81955714285715;1984;340.022;1986;183.60418571428573;1983;446.98218571428566;1981;60.619571428571426;1981;136.34182857142858;2007;34.60008571428571;1999;9.420385714285715;1981;108.2880142857143;1984;301.73262857142856;1983;290.4501571428571;1986;22.808442857142857;1983;259.13225714285716;1986;183.43775714285715;2013;713.5473857142857;1983;740.7263857142856;1983;1259.8220285714285;1983;1750.2844428571427;2000;139.39685714285716;2013;47.75968571428571;2003;51.062085714285715;2004;54.693914285714285;1981;397.63624285714286;1985;1998.9510428571427;1984;37.645385714285716;1980;36.13352857142857;1998;46.24082857142857;2007;61.694985714285714;1983;63.41995714285713;1994;62.84622857142857;1979;2686.0155571428572;1981;2767.0335142857143;1979;3790.140371428571;1988;19.753457142857144;
1983;24.259885714285712;1985;2.8685571428571426;1982;90.4152857142857;1987;133.05674285714286;1985;160.19187142857143;1993;38.19167142857143;1982;562.9678142857143;2011;67.13397142857143;2002;80.64517142857143;1986;1.1990999999999998;1984;462.9916;2002;20.9994;1989;26.332597714285715;2000;27.744614285714285;1983;177.14509999999999;1982;148.05482857142857;1952;115.20645714285713;1983;384.3762714285714;1985;194.13847142857145;1987;256.84509999999995;1984;364.1580714285714;1982;46.16887142857143;1982;109.8148857142857;2008;30.61965714285714;2001;10.672942857142857;1982;103.99408571428572;1985;168.7798;1984;271.0581857142857;1987;28.156828571428573;1984;234.2172142857143;1987;270.2473428571428;2014;787.1157285714286;1984;777.2100857142857;1984;1242.537857142857;1984;1751.2481571428575;2001;159.9958;2014;51.39241428571429;2004;54.42232857142857;2005;57.91662857142858;1982;416.1943428571429;1986;1355.1392142857144;1985;18.1161;1981;42.5199;1999;37.816114285714285;2008;37.40627142857142;1984;62.52128571428572;1996;59.57138571428572;1980;2037.4416428571426;1982;2871.2388;1980;2848.7976000000003;1994;33.97578571428572;
