1969;162.6205;1969;265.9712;1967;486.3409;1972;258.601;1971;525.5881;1970;102.2436;1967;904.5749;1995;342.4776;1984;310.075;1972;14.7941;1969;474.8681;1980;434.7341;1974;498.1565;1982;1147.0684;1967;1537.1808;1967;1808.3334;1934;2339.4734;1968;929.9058;1971;594.3257;1971;351.1459;1969;625.3414;1967;602.1992;1967;615.4024;1994;553.3068;1980;173.5636;1967;884.9349;1971;445.1116;1970;346.4781;1972;148.2877;1969;227.4349;1970;171.5268;1998;1278.221;1969;817.8919;1969;1200.5839;1969;1233.5729;1985;280.0598;1996;339.916;1972;224.4304;1988;227.9862;1967;580.541;1970;992.8262;1971;220.8052;1967;503.2944;1983;235.1459;1992;332.3943;1969;219.0921;1970;88.9652;1965;1790.3965;1966;1453.9899;1964;2618.0918;1973;666.838;
1970;52.2569;1970;103.0562;1968;565.7263;1973;482.3809;1972;432.6231;1971;264.1111;1968;700.1114;1996;179.7441;1985;289.8726;1973;148.7202;1970;346.6646;1982;506.2399;1976;546.5949;1983;990.2685;1968;1219.6053;1968;1614.3503;1935;1683.4272;1969;1060.0438;1972;665.9926;1972;355.0224;1970;478.7367;1968;190.3536;1968;377.5199;1995;280.144;1981;427.313;1968;949.8621;1972;823.7765;1971;341.0325;1973;191.3728;1970;181.4337;1971;374.9077;1999;1296.9229;1970;673.3584;1970;852.7625;1970;875.5591;1986;350.4244;2000;203.6948;1973;804.1093;1992;256.9047;1968;445.6606;1971;1206.4712;1972;869.4599;1968;307.0691;1984;199.2626;1994;424.2951;1970;112.1747;1971;132.9391;1966;1537.6414;1967;1853.906;1965;2521.323;1974;339.6773;
1971;125.4417;1971;171.6617;1969;484.1989;1974;326.4068;1973;712.2374;1972;150.5322;1969;829.6904;1998;264.6487;1986;169.023;1974;69.0331;1971;434.1329;1983;301.6328;1977;887.3193;1984;1109.9009;1969;1826.6687;1969;2066.4365;1936;1805.9604;1970;608.2826;1973;966.6965;1973;435.6318;1971;535.9501;1969;432.4476;1969;575.037;1996;568.3451;1982;68.8846;1969;584.5376;1973;778.0185;1972;351.9559;1974;121.26;1971;291.8549;1972;290.5234;2000;1045.4679;1971;812.7694;1971;1068.0979;1971;1103.7457;1987;510.2437;2001;686.0664;1974;183.3753;1994;332.7798;1969;310.3122;1972;1247.2223;1973;979.2341;1969;350.0804;1985;221.2583;1995;290.0024;1971;272.064;1972;174.0701;1967;1537.6414;1968;1660.5304;1966;1555.5181;1975;641.4164;
1972;107.2275;1972;202.9735;1970;148.4506;1975;479.8952;1974;468.9626;1973;340.189;1970;481.2854;1999;225.9702;1993;253.9318;1975;111.8814;1972;428.5111;1986;458.115;1980;850.26166;1985;1059.2003;1970;882.7007;1970;874.9658;1937;1591.665;1971;915.8431;1974;676.6626;1974;365.4637;1972;528.3756;1970;135.0845;1970;215.2192;1997;264.8485;1983;72.9776;1970;615.6489;1974;660.8664;1973;368.5819;1975;219.0121;1972;268.1592;1973;668.5571;2001;1343.9501;1972;805.1259;1972;1131.3315;1972;1172.1292;1988;483.0974;2002;219.9974;1975;136.9281;1995;160.4028;1970;377.8355;1973;2565.1653;1974;576.2154;1970;115.1019;1986;511.9957;1996;375.4311;1972;534.8812;1973;140.7908;1968;1455.059;1969;1421.782;1967;2320.688;1976;483.1542;
1973;165.24;1973;275.3417;1971;570.2645;1976;341.2223;1975;717.6459;1974;217.4914;1971;926.5588;2000;288.3225;1994;400.2112;1976;116.3931;1973;717.5326;1987;570.0595;1981;901.96594;1986;1556.1945;1971;1768.0302;1971;1624.0499;1938;1420.0538;1972;954.7083;1975;716.5112;1975;380.0675;1973;690.1426;1971;155.9485;1971;242.4038;1998;447.7311;1984;152.5838;1971;306.9536;1975;755.9599;1974;374.8765;1976;276.0556;1973;555.4154;1974;569.298;2002;1353.4019;1973;969.8496;1973;1877.5658;1973;2966.417;1989;424.5713;2003;198.1913;1977;264.442;1996;309.7065;1971;532.1804;1974;1950.0092;1975;648.9044;1971;195.9333;1987;313.0026;1997;714.1598;1973;567.0954;1974;137.6173;1969;1486.4019;1970;1195.46;1968;1982.4495;1977;398.446;
1974;249.8777;1974;164.8524;1972;565.1597;1977;324.314;1976;525.1891;1975;398.3468;1972;651.8553;2001;228.082;1995;420.1029;1977;170.705;1974;541.6493;1994;627.3136;1982;860.46814;1987;1321.4436;1973;2403.4675;1972;3057.9414;1939;1662.1007;1973;1278.8824;1976;846.887;1976;435.6318;1974;634.339;1972;196.5067;1972;389.2295;1999;294.0393;1985;19.0325;1972;472.2481;1976;936.9319;1975;396.1009;1977;599.9896;1974;434.2166;1975;681.3971;2003;1287.5641;1974;891.8823;1974;1542.6523;1974;2270.568;1991;298.8187;2004;260.2808;1994;314.9829;1998;349.6692;1972;570.743;1975;2241.4607;1976;1036.0995;1972;390.8759;1988;510.8242;1998;262.3497;1974;564.3525;1975;137.6173;1970;1176.4568;1971;1458.0323;1969;1503.5552;1978;489.2196;
1975;211.2935;1975;214.3353;1973;666.1823;1978;510.0962;1977;513.7167;1976;197.9849;1973;1400.6265;2002;264.6487;1996;390.5041;1978;155.0577;1975;619.299;1995;453.5206;1983;485.0214;1988;1129.857;1974;1198.527;1973;2967.42;1940;1159.3209;1974;1101.0717;1977;875.0811;1977;422.3423;1975;647.9966;1973;288.6851;1973;575.037;2000;171.4415;1986;196.124;1973;780.6671;1977;952.9305;1976;432.4394;1978;419.0002;1975;555.4154;1976;1069.96;2004;1153.654;1975;969.8496;1975;1685.6061;1975;2621.8513;1992;387.7826;2005;269.257;1995;146.0181;1999;166.9773;1973;996.9823;1976;2592.698;1977;472.1078;1973;430.8399;1991;373.8942;1999;688.5199;1975;651.7849;1976;145.6336;1971;1506.0691;1972;1597.6321;1970;1407.4934;1979;506.0454;
1976;132.0665;1976;179.8986;1974;532.1156;1979;525.4999;1978;725.7874;1977;151.4096;1974;932.0956;2003;160.2508;1997;373.8949;1979;176.0566;1976;643.3476;1996;544.3008;1984;820.04395;1989;811.7404;1975;1348.6774;1974;1257.188;1941;2938.1177;1975;856.9787;1978;815.2305;1978;521.2621;1976;769.5098;1974;423.6099;1974;566.3134;2001;391.5838;1993;215.976;1974;521.8233;1978;1433.1387;1977;391.3465;1979;276.0556;1976;703.0772;1977;866.6676;2005;1353.4019;1976;1275.7142;1976;1806.8654;1976;3026.338;1993;295.3741;2006;239.8057;1996;247.2249;2000;170.3015;1974;828.2344;1977;2461.4287;1978;777.3117;1974;339.1647;1992;251.4403;2000;369.7457;1976;783.018;1977;163.9806;1972;1719.0472;1973;3356.1223;1971;1619.1576;1980;316.1331;
1977;168.9415;1977;210.371;1975;543.2354;1980;398.7646;1979;780.9386;1978;319.536;1975;1204.4332;2004;262.412;1998;427.728;1980;155.0577;1977;671.8363;1997;294.3262;1985;850.26166;1993;971.2806;1976;1646.9076;1975;1218.6458;1942;2067.0205;1976;1049.4401;1979;988.1542;1979;521.2621;1977;704.5869;1975;181.7225;1975;528.1483;2002;428.2912;1994;1007.544;1975;667.4027;1979;1128.6667;1978;407.2517;1980;166.6838;1977;672.0286;1978;857.0647;2006;1301.6082;1977;1175.7552;1977;1745.841;1977;2795.5144;1994;424.5713;2007;346.9621;1997;207.8735;2001;325.8902;1975;794.8013;1978;3081.0164;1979;444.2393;1975;398.5257;1993;252.5222;2001;616.6026;1977;714.0481;1978;154.2294;1973;4049.6372;1974;2373.7642;1972;1728.3508;1981;699.5676;
1978;251.5858;1978;250.2716;1976;438.9183;1981;713.9721;1980;594.8837;1979;306.7128;1976;948.8041;2005;283.7872;1999;305.9621;1981;141.2584;1978;764.3473;1998;588.8114;1986;736.743;1994;1495.3682;1977;1707.8253;1976;1537.7241;1943;1326.8173;1977;1087.6228;1980;854.8953;1980;481.9388;1978;795.5046;1976;313.5165;1976;583.8497;2003;391.5838;1995;339.6461;1976;1834.4796;1980;1061.044;1979;424.4832;1981;256.4934;1978;654.4331;1979;905.6141;2007;1278.221;1978;1200.5679;1978;2184.5166;1978;3520.8228;1995;376.4264;2008;196.8584;1998;346.0046;2002;212.3281;1977;1627.7137;1979;3024.5325;1980;487.9903;1976;519.5432;1994;327.7253;2002;337.9626;1978;664.4431;1979;162.8849;1974;2477.1755;1975;2693.3064;1973;3889.2615;1982;614.7105;
1979;129.4313;1979;283.7116;1977;754.8215;1982;600.0325;1981;997.8499;1980;217.4914;1977;1261.7523;2006;246.1627;2000;425.1762;1982;169.3777;1979;834.4022;1999;491.8339;1987;1032.952;1995;901.9697;1978;2145.7683;1977;1849.3823;1944;2299.8723;1978;1161.9277;1981;850.8864;1981;486.7421;1979;769.5098;1977;448.7935;1977;784.9;2004;484.9054;1996;500.6194;1977;1883.6534;1981;981.9832;1980;401.5675;1982;166.6838;1979;678.6546;1980;819.1881;2008;1199.4456;1979;1200.5679;1979;2212.8484;1979;3571.8025;1996;499.737;2009;474.9213;1999;140.0329;2003;231.1447;1978;1255.0133;1980;2501.6814;1981;659.9173;1977;387.2183;1995;263.4627;2003;246.8726;1979;524.8336;1980;165.8708;1975;3102.2273;1976;3378.6653;1974;2593.734;1983;560.9871;
1980;161.4299;1982;168.5223;1978;826.5275;1983;405.6568;1982;1224.164;1981;301.994;1978;1532.4579;2007;296.2881;2001;282.0428;1983;169.3777;1980;688.3226;2000;494.0401;1988;714.3705;1996;1798.2369;1979;2033.6124;1978;2187.4907;1945;2178.5398;1979;1212.4808;1982;716.5112;1982;392.1486;1980;734.0775;1978;428.6728;1978;860.0013;2005;210.4737;1997;200.0291;1978;2383.1433;1982;1115.0171;1981;399.6794;1983;285.1247;1980;621.7353;1981;930.3904;2009;1222.4944;1980;1035.46;1980;1850.934;1980;3074.5176;1997;406.9893;2010;882.4374;2000;146.0181;2004;219.5193;1979;1209.3944;1981;3138.1992;1982;1033.0319;1978;456.159;1996;360.8694;2004;258.188;1980;564.3525;1981;165.8708;1976;3995.0735;1977;3092.0747;1975;2987.5703;1984;586.8048;
1981;217.807;1983;231.81;1979;792.9391;1984;583.696;1983;557.92;1982;249.0877;1979;1798.335;2008;254.7495;2002;324.7586;1984;109.6529;1981;879.3467;2001;605.4053;1989;677.9252;1997;917.7934;1980;1703.9922;1979;2271.855;1949;1879.3567;1980;1066.7324;1983;716.5112;1983;390.9718;1981;729.1064;1979;449.587;1979;638.6228;2006;290.8804;1998;826.5402;1979;1478.0645;1983;998.2645;1982;394.0353;1984;223.9919;1981;665.4177;1982;678.8161;2010;1343.9501;1981;1219.2555;1981;2424.7637;1981;3936.288;1998;472.8053;2011;279.7408;2001;284.0231;2005;279.3027;1980;908.2346;1982;2452.5427;1983;645.9124;1979;368.5413;1997;671.8014;2005;495.0719;1981;556.1371;1982;168.8838;1977;3609.0938;1978;4403.7036;1976;3990.7722;1985;409.764;
1982;138.0544;1984;160.3082;1980;700.1707;1985;356.3261;1984;736.6963;1983;205.157;1980;1539.559;2009;232.3155;2003;297.8453;1985;53.3188;1982;635.2933;2002;514.1587;1990;746.1771;1998;941.7221;1981;2004.9257;1980;1964.4637;1950;1539.5042;1981;1169.1001;1984;788.0257;1984;413.6345;1982;616.4293;1980;354.0689;1980;429.4041;2007;221.916;1999;113.1906;1980;1180.272;1984;905.2406;1983;386.5567;1985;87.7779;1982;561.7574;1984;940.3945;2011;948.513;1982;962.1375;1982;1789.3496;1982;3035.951;1999;372.6692;2012;486.757;2002;206.4942;2006;202.33;1981;1499.4633;1983;2258.2192;1984;659.9173;1980;370.3994;1998;307.0346;2006;465.9864;1982;798.9706;1994;160.0531;1978;5681.8477;1979;4173.5864;1977;3549.8977;1988;422.6383;
1983;96.6038;1985;182.0804;1981;933.0365;1986;468.4385;1985;496.588;1993;268.763;1981;2219.5122;2010;172.2805;2004;299.861;1995;110.7649;1983;643.3476;2003;747.1203;1991;620.079;1999;165.0158;1982;1509.4199;1981;2132.0703;1951;2006.3271;1982;924.8075;1985;680.2381;1985;385.1038;1983;647.9966;1981;265.7943;1981;621.8068;2008;440.9374;2001;384.7212;1981;912.0855;1985;797.5791;1984;390.2893;1986;230.6967;1983;484.73;1985;600.4733;2012;1254.9319;1983;953.3016;1983;1711.3239;1983;2805.3809;2000;278.3771;2013;360.9377;2003;220.537;2007;275.6596;1982;1513.5178;1984;2854.3186;1985;281.5194;1981;427.1179;1999;406.9139;2007;430.1903;1983;518.0689;1996;157.4548;1979;5524.778;1980;3248.2734;1978;6437.0356;1994;687.441;
1984;102.3788;1986;228.6991;1982;642.2861;1987;554.262;1986;706.8442;1994;407.0467;1982;1462.341;2011;282.6553;2005;420.1029;1996;101.9981;1994;893.0018;2004;529.7049;1992;1019.4127;2000;104.9442;1983;1419.2323;1982;1467.4572;1952;1780.5009;1983;974.6217;1986;712.8415;1986;430.9344;1984;675.897;1982;199.9573;1982;344.6918;2009;366.9477;2002;140.2551;1982;636.7424;1986;1326.2092;1985;366.2692;1987;355.5837;1984;687.5125;1994;976.0183;2013;1231.7423;1984;1181.9471;1984;2095.7063;1984;3530.9968;2001;365.1973;2014;204.6146;2004;202.389;2008;125.3609;1983;943.3611;1985;1942.4019;1987;453.088;1982;513.5209;2000;208.981;2008;255.0832;1984;407.1364;1997;160.0531;1980;3995.0735;1981;4626.3535;1979;5720.628;1995;469.611;
1985;94.3372;1987;235.4593;1983;534.3328;1988;463.9451;1987;778.1452;1995;267.4656;1983;1028.7202;2012;229.1392;2006;438.037;1997;107.4428;1995;709.1405;2005;606.5972;1994;1225.4202;2001;484.3184;1984;1609.2808;1983;1604.6777;1953;2307.7747;1986;1059.8029;1987;850.8864;1994;589.9964;1985;573.1369;1983;329.8354;1983;755.6025;2010;371.4487;2005;94.7195;1983;1173.393;1993;889.5487;1993;419.7658;1988;272.4588;1985;383.0867;1995;876.7525;2014;1216.8795;1985;912.7821;1985;1575.8604;1985;2482.7498;2002;378.3103;2015;465.7502;2005;199.6797;2009;266.5077;1984;1642.2064;1992;2643.2979;1994;952.5907;1983;404.2074;2001;438.3017;2009;515.0773;1985;388.1468;1998;154.8725;1981;5959.1377;1982;3788.6792;1980;3714.216;1996;442.9604;
1986;95.0264;1988;142.1857;1984;469.4276;1994;559.5638;1994;803.4208;1996;268.763;1984;1366.91;2013;268.0098;2007;529.4414;1998;93.5287;1996;734.4277;2006;496.2499;1995;929.5177;2002;426.5658;1985;1579.4282;1984;1518.8374;1954;1733.5372;1987;1129.8574;1993;701.8889;1995;511.9868;1986;590.2019;1984;227.5252;1984;460.8119;2011;235.9122;2006;199.8327;1984;652.7605;1994;1087.9052;1994;435.5947;1989;182.2509;1986;615.2424;1996;1035.0857;2017;1216.8795;1986;1017.4682;1986;1702.7351;1986;2785.671;2003;288.53;2016;365.5696;2006;187.7576;2010;487.4969;1985;914.0543;1993;2228.401;1995;372.74;1984;454.2093;2002;246.0635;2010;909.9006;1986;653.1894;1999;157.7549;1982;4049.6372;1983;2862.4602;1981;7146.5703;1998;581.9308;
1990;201.9204;1996;164.3958;1985;343.3549;1995;426.5385;1995;561.7922;1997;400.0146;1985;943.2183;2014;189.0163;2008;316.3128;1999;124.4629;1997;583.8744;2009;539.5562;1996;908.0716;2003;529.6415;1986;1956.1252;1985;1518.8374;1955;1184.601;1993;888.9034;1994;1001.1418;1996;488.8643;1987;647.9966;1985;254.8549;1985;577.2318;2012;705.4677;2007;216.3708;1985;649.5409;1995;1008.0815;1995;418.3377;1990;227.335;1993;497.7999;1997;704.2119;2018;1117.3107;1987;1095.952;1987;2337.1936;1987;3872.8643;2004;365.1973;2017;355.5091;2007;269.2587;2011;168.4882;1986;908.2346;1995;2569.659;1996;537.9929;1985;278.5242;2003;215.9667;2011;445.734;1987;561.6118;2000;153.5874;1983;3288.482;1984;4005.8682;1982;5181.864;2000;578.69;
1992;209.9067;1997;88.5713;1986;656.5505;1996;468.0396;1996;642.068;1998;327.0243;1986;1427.8925;2017;337.0928;2009;339.8963;2000;60.9691;1998;615.3244;2011;474.7847;1997;590.19183;2004;470.4594;1987;2050.0771;1986;1747.5612;1956;1556.8271;1994;1256.4515;1995;738.7272;1997;451.8921;1993;590.2019;1986;223.5201;1986;570.6641;2013;263.6251;2008;335.3575;1986;1534.7123;1996;1440.6274;1996;418.3377;1994;513.2658;1994;715.7361;1999;756.6042;null;null;1993;1015.2083;1995;1933.112;1988;3768.019;2005;321.571;2018;171.6846;2008;137.0785;2012;262.284;1987;1759.8713;1996;2815.9382;1997;867.5274;1986;359.2835;2004;225.1878;2012;521.8115;1991;633.5732;2001;158.752;1984;5175.1387;1985;2392.7534;1983;3161.8438;2001;545.0733;
1993;147.8282;1999;227.6657;1987;696.5704;1997;443.8364;1997;660.4741;1999;268.763;1987;1393.8506;2018;253.497;2010;380.9545;2001;162.8046;1999;587.7717;2012;540.7409;1998;736.9008;2005;858.648;1988;1781.2998;1987;2132.0703;1959;2857.1348;1995;1099.8383;1996;850.8864;1998;459.1319;1994;807.284;1987;330.9495;1987;568.486;2014;462.1288;2009;94.7195;1993;609.608;1997;902.0939;1997;407.9411;1995;177.6444;1995;651.6676;2001;828.63;null;null;1994;1194.0654;1996;2063.3867;1993;2253.4534;2006;323.347;null;null;2009;309.0928;2013;172.0663;1988;1678.6484;1997;2455.9724;1998;683.0766;1987;411.8118;2005;368.4543;2013;435.5958;1992;527.5436;2002;156.8077;1985;2477.1755;1986;2853.689;1984;5351.6357;2002;596.5983;
1994;113.8481;2000;131.5439;1990;1164.0233;1998;501.9374;1998;699.9682;2000;332.43;1988;1313.8102;null;null;2011;430.29;2002;130.3616;2002;684.187;2013;577.9471;1999;676.1214;2006;318.7066;1990;1568.2906;1988;1996.4073;1960;2128.3088;1996;1175.6108;1998;665.9926;1999;441.1758;1995;598.86;1988;589.083;1988;936.7087;2015;323.2621;2010;104.6872;1994;1379.1993;1998;1169.9882;1998;390.2893;1996;263.5445;1996;700.5857;2002;857.7671;null;null;1995;1127.1895;1997;1725.7062;1994;4042.85;2007;337.6867;null;null;2010;327.7233;2014;159.0521;1992;814.3309;1998;2427.8528;1999;467.6062;1995;394.7482;2006;377.167;2016;252.6;1994;557.5049;2003;157.4548;1986;3297.1206;1987;4664.4346;1985;2587.4558;2003;603.161;
