

Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;Date;Value;
1965;33.34357342465753;1976;67.61740356164383;1981;68.66493287671229;1985;100.36649534246568;1975;653.8006387978145;1972;46.380421369863036;1975;112.18625136612015;1983;9.27229945355191;1982;4.2437295890410915;1979;3.6609721311475423;1973;20.219320273972603;1972;135.13736164383548;1979;30.452005191256855;1982;20.071856164383608;1964;48.888363835616445;1972;51.479111232876704;1972;1.1198632876712322;1978;101.9320912328767;1990;77.49037397260277;1976;90.7248632876713;1979;35.571419945355224;1980;14.429231506849302;2000;42.259136712328804;1971;83.40870737704923;2000;22.543257260273958;1969;14.24464438356164;2000;31.219288219178107;1972;27.508479178082162;1971;28.100218032786856;1969;49.72640821917812;1972;3.261189589041094;1975;66.17585765027326;1964;51.754034794520585;1969;86.65647589041097;1972;28.62358849315069;1975;190.23403469945356;1969;136.5890841095891;1972;24.57406520547949;1975;49.58193524590164;1970;69.28011123287673;
1966;35.558897260273994;1977;87.66897041095886;1982;69.94456328767122;1986;106.4486873972602;1976;458.41289863013697;1973;104.41052383561646;1976;81.15286904109587;1984;31.98711452054794;1983;6.2093254098360635;1980;2.013387671232875;1974;30.213329315068478;1973;303.91836356164373;1980;25.244862191780797;1983;19.347040710382537;1966;54.424115342465754;1973;63.66366739726023;1973;1.7267339726027409;1979;89.12908005464473;1991;82.03511092896183;1977;122.99670027397265;1980;28.186473424657553;1981;10.233395616438344;2001;36.73437589041094;1972;84.084693150685;2001;20.496186849315052;1970;15.792189315068512;2001;28.6555983561644;1973;29.647633424657528;1972;27.5179317808219;1970;44.33443561643833;1973;9.01310794520548;1976;56.4365663013699;1965;62.12527890410961;1970;69.86801945205482;1975;41.8321825136612;1976;137.30555205479462;1970;151.87487671232887;1973;56.369078356164394;1976;34.4943123287671;1971;152.35083060109295;
1967;36.2542666666667;1978;74.56011123287664;1983;54.482234699453585;1987;69.11912459016399;1977;542.9222010958903;1974;112.73398602739731;1977;111.3125972602739;1985;28.517383835616435;1984;19.790279178082223;1981;2.9159361643835613;1975;17.76382131147542;1974;349.88242273972605;1981;26.816272602739698;1984;22.97229561643839;1969;60.12929780821925;1974;106.13783643835613;1974;3.65318356164384;1980;64.44486054794515;1992;64.97835424657538;1978;124.27346356164378;1981;28.36593260273975;1982;6.859823013698634;2002;20.89956;1973;166.5270380821917;2002;15.904613972602753;1971;15.187509562841543;2002;26.164747397260257;1974;41.05689780821913;1973;30.33211643835617;1971;45.086081420765034;1975;5.0230224043715825;1977;69.12138931506858;1966;59.87478931506854;1971;86.29215546448083;1976;30.451134520547935;1977;151.11502383561654;1971;211.12318415300552;1974;110.33136191780834;1977;38.84579424657537;1972;86.7418353424657;
1968;38.7881298630137;1979;76.46826229508196;1984;96.37375123287664;1988;87.06070602739726;1978;521.7325293150684;1975;97.15989153005478;1978;76.11279753424657;1986;23.556043835616418;1985;23.22625698630136;1982;2.831961917808216;1976;16.961898630137007;1975;239.0473718579232;1982;21.037093424657506;1985;30.819642191780833;1970;54.10321369863019;1975;86.67628442622937;1975;2.463927049180333;1981;77.36483424657527;1993;82.7618408219178;1979;107.64880819672122;1982;16.944215890410955;1983;2.3998199453551945;2003;36.08204426229506;1974;242.12383534246578;2003;16.21225765027324;1972;13.4386405479452;2003;26.275688251366137;1975;36.707617759562794;1974;44.17471232876715;1972;42.624612328767114;1976;4.912941095890408;1978;77.04631123287666;1969;63.25651945205485;1972;84.60366630137001;1977;35.74202410958905;1978;151.25266547945202;1972;179.20246027397252;1975;54.54216256830602;1978;27.878054246575335;1973;169.10341808219175;
1969;41.31834931506852;1980;60.16875616438354;1995;133.58642486338803;1989;112.17307835616435;1979;488.0460658469947;1976;38.676902739726046;1979;61.64944453551901;1987;14.691737978142076;1986;18.523272602739727;1983;2.421530601092895;1977;20.520585753424662;1976;198.50561890410947;1983;17.045386338797783;1986;28.047771506849344;1971;54.88737377049184;1976;65.60791589041091;1976;2.0463194520547945;1982;54.98079890410961;1994;87.24601945205484;1980;71.99456082191787;1983;8.845858196721297;1984;43.354277260273996;2004;30.692533698630164;1975;141.2883057377047;2004;15.479623013698648;1973;17.546677260273988;2004;26.99854164383561;1976;32.43731123287671;1975;38.35153797814211;1973;50.39078712328769;1977;7.266454794520541;1979;71.5191092896175;1970;53.5297975342466;1973;150.8315641095889;1978;30.58526876712329;1979;138.68341721311478;1974;499.09024027397226;1976;39.084958630137;1979;23.800376502732234;1974;334.6862506849313;
1970;47.98788082191781;1981;49.82239315068492;1996;147.8011361643836;1990;74.57916410958902;1980;376.4918194520547;1977;71.84889835616437;1980;52.63524630136983;1988;20.361750410958894;1987;11.391120218579253;1984;9.498981369863008;1978;12.098667123287663;1977;228.50505589041086;1984;36.26894958904115;1987;25.758738524590168;1972;49.34476082191784;1977;79.78397287671233;1977;3.0743816438356166;1983;56.22498934426224;1995;136.56396284152993;1981;91.97203835616435;1984;55.26237232876713;1988;15.994226849315053;2005;27.808689589041098;1976;92.26162712328771;2005;17.415981917808235;1974;23.89582000000003;2005;29.18041863013701;1977;35.257233424657485;1976;33.786903835616435;1974;80.87345287671234;1978;6.150052602739728;1980;54.58364328767124;1971;56.32076448087434;1974;205.77446356164376;1979;27.18162322404374;1980;86.1035197260275;1975;279.0883510928963;1977;41.42456438356161;1980;17.307224931506855;1975;160.4686994535519;
2000;46.515289863013685;1982;42.841463835616445;1997;99.02542958904112;1991;65.56666748633879;1981;289.3595665753426;1978;58.251057260273974;1981;38.295878904109614;1993;16.38007753424657;1988;13.852157260273971;1985;8.598916712328775;1979;10.414528415300548;1978;188.2414043835615;1985;44.64443643835618;1988;28.63455205479453;1973;66.10616383561647;1978;94.81509698630137;1978;3.07100876712329;1984;137.04610630136986;1996;143.01205397260276;1982;67.573586849315;1985;59.95924767123285;1989;10.224371506849312;2006;56.833663013698654;1977;139.63547205479455;2006;18.02267589041099;1975;19.740207923497273;2006;29.42210520547946;1978;42.162276986301364;1977;37.32173808219177;1975;67.80573524590159;1979;8.568237704918037;1981;58.37799945205478;1972;55.27749780821913;1975;139.92305245901642;1980;7.461716986301381;1981;105.26565616438359;1976;192.89997287671238;1978;24.18629150684931;1981;11.705222739726024;1976;115.21202383561649;
2001;42.38227534246572;1983;39.663313934426206;1998;91.14929917808219;1992;43.889052054794504;1982;267.4362435616442;1979;65.21537213114755;1982;51.33179726027396;1994;33.311139452054796;1989;21.938895890410933;1986;6.2519641095890455;1980;5.92553315068493;1979;167.26335846994544;1986;30.495752876712306;1989;27.16668164383564;1974;99.86285561643831;1979;80.6986008196721;1979;2.331302185792352;1985;185.71824657534248;1997;81.18138904109585;1983;62.20089016393445;1986;31.769083287671236;1990;6.491499178082194;2007;31.13767076502729;1978;132.74188520547943;2007;14.27016967213117;1976;16.450406027397275;2007;25.873715846994507;1979;39.189046174863336;1978;41.934175890411;1976;56.775388767123275;1980;2.3427643835616445;1982;49.397965205479444;1973;85.02305616438352;1976;98.92183589041096;1981;16.836694246575348;1982;79.85071890410963;1977;223.0562523287669;1979;24.791953551912556;1982;7.4570019178082205;1977;129.19863835616437;
2002;46.7041490410959;1984;126.8555652054794;1999;128.9325833333333;1993;49.23229013698631;1983;182.37330928961754;1980;34.39411643835616;1983;24.40325846994536;1995;20.529172677595607;1994;15.040729863013675;1987;3.3897612021857904;1981;8.403738904109591;1980;93.76747095890404;1987;24.03474016393438;1990;24.949901369863028;1975;82.37739071038253;1980;65.24429616438366;1980;1.7675747945205487;1986;125.76119917808212;1998;66.57451808219176;1984;170.1541917808219;1987;14.633919672131151;1992;3.268926575342468;2008;63.63344054794529;1979;93.62699781420764;2008;16.34507945205481;1977;18.709577534246595;2008;26.341204931506837;1980;36.1916638356164;1979;38.96834863387981;1977;64.22810821917807;1981;2.7029400000000043;1983;50.312066393442635;1974;129.5059293150687;1977;112.6774293150684;1982;7.7108498630137134;1983;85.39077650273225;1978;191.54325150684917;1980;8.24269671232878;1983;8.568837158469952;1978;88.43006273972611;
2003;46.115558743169416;1985;112.72589753424661;2000;140.73082794520545;1994;65.16064849315065;1984;544.1243509589044;1981;30.983110410958925;1984;105.98020547945212;1996;18.304281369863016;1995;23.845079508196715;1988;5.433658356164388;1982;5.779808219178083;1981;84.66945123287664;1988;28.812311506849277;1991;25.29649590163935;1976;65.46797205479453;1981;65.48626849315073;1981;1.830701643835617;1987;74.97059071038247;1999;116.07817213114751;1985;244.3726158904108;1988;38.889830958904064;1993;10.548251506849306;2009;62.35932410958905;1980;50.77421205479451;2009;17.960381369863043;1978;22.40734821917809;2009;29.590207397260265;1981;35.28885068493143;1980;35.34367369863015;1978;72.72438410958902;1982;1.9288071232876742;1984;71.4891947945206;1975;82.0286199453552;1978;117.40190109589028;1983;15.613496994535529;1984;259.564016438356;1979;194.55518114754113;1981;10.503424383561649;1984;44.51614657534254;1979;83.86869071038258;
2004;38.020540821917805;1986;84.25429835616433;2001;138.43187863013705;1995;83.96441885245899;1985;662.742909863014;1982;28.42961945205478;1985;120.67124438356163;1997;19.004300273972603;1996;22.07675643835617;1989;2.668986575342464;1983;5.159348360655742;1982;84.41659999999999;1989;29.539905205479435;1992;22.684798630137013;1977;74.39693863013707;1982;52.16216794520548;1982;1.3507293150684936;1988;92.87157287671224;2000;136.4888032876712;1986;164.4157490410959;1989;30.131849041095908;1994;17.89934958904111;2010;46.07357452054796;1982;49.24110191780823;2010;16.068459178082204;1979;19.4638857923497;2010;30.592924383561645;1982;30.891336438356134;1981;35.1415997260274;1979;62.75012896174866;1983;2.1778010928961726;1985;120.84671835616432;1976;66.14256794520544;1979;106.58498907103825;1984;85.07749452054794;1985;418.90051315068456;1980;108.2811257534247;1982;6.16616438356164;1985;98.47449972602736;1980;41.82146657534247;
2005;39.47918821917812;1987;55.79912240437159;2002;133.81064849315078;1996;82.31982958904113;1986;653.6399342465755;1983;28.482290163934472;1986;99.2622306849315;1998;18.969176986301363;1997;11.710717808219174;1990;1.1404591780821929;1984;18.171538082191773;1983;65.19158224043714;1990;24.726432328767082;1993;19.765580547945227;1978;82.85197643835616;1983;48.34545163934428;1983;1.3840554644808758;1989;105.86431671232884;2001;95.12357863013703;1987;94.91965792349721;1990;13.345944109589038;1995;18.535628961748632;2011;37.48162185792347;1983;36.389836065573725;2011;17.036938797814223;1980;16.36852986301369;2011;30.8551333333333;1983;29.367958196721304;1982;31.08033561643835;1980;53.642552876712394;1984;8.284011506849312;1986;91.37445863013701;1977;79.06546520547941;1980;72.47219369863011;1985;118.14629945205486;1986;329.65494767123295;1981;142.54732356164388;1983;6.073374590163935;1986;65.47842246575344;1981;44.67497479452058;
2006;32.73802986301372;1988;88.87920821917808;2003;136.32458114754104;1997;52.24512438356163;1987;397.4376650273221;1984;91.0659745205479;1987;70.46811202185786;1999;19.55187814207652;1998;10.780035890410964;1991;2.0652180327868854;1985;32.595878356164384;1984;246.61123616438348;1991;24.347392622950807;1994;20.992174794520576;1979;76.12085355191257;1984;80.23623780821919;1984;2.7962484931506855;1990;74.45530356164385;2002;81.69772712328763;1988;114.59893479452063;1991;19.684260382513642;1996;26.42402246575342;2012;16.81705178082192;1985;235.12780410958908;2012;13.924695342465778;1981;18.245359178082172;2012;27.834198082191786;1984;34.375294794520585;1983;29.683928961748606;1981;55.847674520547926;1985;27.44486986301369;1987;65.25599699453548;1978;86.45525616438357;1981;79.50450136986305;1986;85.7026298630137;1987;144.76015737704915;1982;104.36969835616452;1984;59.62001178082184;1987;35.195250819672175;1982;30.983601369862978;
2007;41.99396885245903;1993;84.51089287671239;2004;105.94675561643838;1998;49.405040273972574;1988;537.7161953424654;1985;93.8762545205479;1988;79.18542520547948;2000;18.33210328767122;1999;22.59259836065573;1993;3.1734838356164365;1987;13.800396994535513;1985;289.0650035616437;1992;19.72207315068491;1995;24.660072404371597;1980;63.43705178082192;1985;102.40531999999997;1985;5.049263013698627;1991;74.3455412568306;2003;116.68202759562844;1989;134.87824027397252;1993;11.012271232876717;1997;15.218693972602741;2013;21.618136712328784;1986;140.16834136986304;2013;13.725050958904111;1982;16.018046575342446;2013;26.28250657534243;1985;45.907257534246575;1984;34.70831726027398;1982;47.29494410958907;1986;14.44733972602739;1988;68.45617534246574;1979;79.97816229508199;1982;67.81519972602737;1987;26.89061721311479;1988;188.85767726027407;1983;116.05098852459018;1985;113.41059780821925;1988;41.13874821917812;1983;25.149553005464465;
2008;47.70135616438356;1994;87.64465424657533;2005;105.80199534246576;1999;87.11800956284159;1989;598.7999679452051;1986;74.21625780821921;1989;138.3737931506849;2001;21.017716164383565;2000;19.73219178082192;1994;5.488522191780817;1988;14.170267123287681;1986;242.8158364383561;1993;20.802373150684897;1996;26.55923452054792;1981;63.70460219178081;1986;76.22521315068495;1986;4.2762076712328785;1992;62.413572054794585;2004;96.77980219178075;1990;82.23855315068485;1994;18.356712054794528;1998;3.057747397260274;2014;16.28558794520548;1988;115.70126904109587;2014;11.711332054794507;1983;17.069027595628405;2014;24.327787945205483;1986;41.59203643835613;1985;47.49710684931507;1983;53.24860054644807;1987;4.59985027322404;1989;82.62153863013695;1980;59.8554287671233;1983;65.44132267759555;1988;53.71502246575345;1989;257.1184794520546;1984;421.28568630137;1986;96.0927293150685;1990;27.771981917808194;1984;185.2047597260274;
2009;44.26445068493154;1995;91.49055546448095;2006;136.24333342465755;2000;78.5847873972603;1990;385.5143539726027;1987;57.783837704918014;1990;101.15219013698643;2002;16.799884109589048;2001;16.52749890410958;1995;6.191865573770493;1990;11.983100821917809;1987;147.29872021857915;1994;25.626436438356134;1997;25.787488767123293;1982;46.82975260273973;1987;63.927939617486274;1987;2.892336885245902;1993;72.74450465753421;2005;74.31698876712326;1991;84.44019071038244;1995;23.62572103825137;1999;16.055656830601077;2015;14.320316939890713;1989;149.53561671232893;2015;11.946968852459024;1984;21.737529315068468;2015;23.577795081967217;1987;35.29768770491799;1986;42.60642547945207;1984;64.75299561643843;1988;5.876674794520547;1990;60.44709287671234;1981;62.319226849315164;1984;181.0604863013699;1990;19.880887945205473;1990;119.60910876712335;1985;584.9086293150688;1987;24.78261420765026;1991;20.713995628415304;1985;337.120864931507;
2010;37.81979835616439;1996;75.64159013698631;2007;104.66740546448082;2001;78.06924931506848;1991;406.56272622950803;1988;83.23129232876705;1991;142.6339568306011;2003;18.830548907103825;2003;27.406922404371596;1996;4.456821917808219;1991;11.601737978142078;1988;194.38576986301354;1995;27.710168852459002;1998;19.476061095890437;1983;43.10459754098361;1988;74.06910958904112;1988;4.075853698630137;1994;75.34952082191771;2006;97.08753561643837;1992;66.2911191780821;1996;30.506577260273957;2000;13.882099452054803;2016;20.881184931506844;1992;40.996339178082195;2016;10.43464849315068;1985;36.49771287671232;2016;22.292456164383562;1988;34.472950958904086;1987;36.86790437158472;1985;90.49381479452062;1989;14.69229917808221;1991;62.9140010928962;1982;53.050866301369894;1985;295.9193460273972;1992;9.542306575342472;1991;122.58043743169391;1986;462.70909232876744;1988;35.6321468493151;1992;7.808725205479447;1986;262.85011945205457;
2011;39.59752540983609;1997;77.47050767123285;2008;142.16860821917817;2002;76.74825945205485;1992;244.06604931506834;1989;83.43693369863017;1993;62.785203287671166;2004;18.76554876712329;2005;35.96265232876707;1997;2.254007671232878;1992;11.178880273972602;1989;253.62759452054803;1996;29.015465479452047;1999;20.997712841530042;1984;72.72178410958901;1989;71.16935726027396;1989;3.656316712328767;1995;118.46314644808753;2007;64.88579890710383;1993;81.6298649315069;1997;26.927755068493113;2001;14.543787397260276;2017;33.81504191780823;1994;94.07535260273971;2017;12.884706027397252;1986;23.345983287671196;2017;24.154070410958933;1989;33.70699780821915;1988;36.60915178082193;1986;76.04959150684928;1990;2.2854263013698635;1992;55.245868493150724;1983;51.11927923497275;1986;212.97329479452048;1993;20.995993424657513;1992;84.55127013698628;1987;180.7842655737705;1989;49.72561506849314;1993;10.675195890410958;1987;83.7659808743169;
2012;25.066715616438348;1998;78.73671534246579;2009;197.97393643835633;2003;74.48396366120213;1993;442.20987287671215;1990;64.62994191780818;1994;93.93277561643842;2005;19.04749726027396;2006;42.23331780821914;1998;3.3239353424657514;1995;40.25178224043718;1990;152.35973041095912;1997;27.644583287671182;2000;24.395296438356194;1985;94.57467068493142;1990;58.308664109589046;1990;1.7460221917808216;1996;128.20002876712334;2008;117.71916273972593;1994;97.0258435616439;1998;10.150712054794527;2002;5.7738301369863;2018;31.408209041095926;1995;141.44623387978146;2018;12.839133424657541;1987;15.31078142076502;2018;25.228770410958905;1990;32.01729616438354;1989;36.95712849315068;1987;63.45885737704922;1991;4.745758743169401;1993;50.900914520547936;1984;92.47379479452061;1987;109.22799453551907;1994;27.34904712328767;1993;132.27393013698625;1988;270.5402019178081;1990;22.851933972602712;1994;18.794210958904113;1988;139.91041616438352;
2013;35.43597232876714;1999;93.43631967213112;2010;149.6701334246575;2004;60.154707945205516;1994;476.281431780822;1992;22.592785479452065;1995;96.6117819672131;2006;16.38634547945206;2007;30.39610355191262;1999;6.851794535519121;1996;26.39050602739728;1991;166.6801221311475;1998;16.702451232876708;2001;21.24227863013703;1986;74.41852273972601;1991;58.91840382513664;1992;1.3227947945205476;1997;71.73867890410965;2009;160.3993608219177;1995;139.679125136612;1999;25.837971311475425;2003;7.464186885245884;2019;55.59565519125676;1996;120.76056164383564;2019;11.398326502732234;1988;18.14462109589042;2019;23.73398524590167;1991;31.37398415300545;1990;34.3779282191781;1988;60.97965397260278;1992;2.3343156164383623;1994;53.950066027397256;1985;167.81890082191777;1988;134.0182558904108;1995;60.68520901639353;1994;156.08866301369866;1989;374.4934646575344;1991;22.08914781420761;1995;25.714538524590168;1989;155.1942857534248;
2014;38.698962739726;2000;87.5743101369863;2011;164.0389483606557;2005;61.66476767123281;1995;530.6054524590162;1994;68.2648315068493;1996;94.94974821917809;2007;19.011354371584677;2008;40.78337643835616;2000;6.647508767123281;1998;16.801593972602742;1992;114.65398602739737;1999;27.046061202185793;2002;18.830475342465775;1987;64.9545874316939;1992;51.292779999999965;1993;1.7633498630136981;1998;59.54451452054793;2010;99.03034054794519;1996;144.85369945205488;2000;22.42869917808218;2004;9.598452876712319;null;null;1997;81.83709616438364;null;null;1992;15.703957808219197;null;null;1992;29.52235534246573;1991;33.91021502732243;1989;62.86029671232877;1993;2.7322112328767094;1995;70.17268524590166;1986;125.43096493150668;1989;168.98037945205482;1996;40.15134684931507;1995;238.9473890710381;1990;149.43588821917797;1992;6.000505479452057;1996;25.464464931506832;1990;73.82380219178079;
2015;36.03153989071037;2001;86.21106273972605;2012;112.77505863013705;2006;69.73106630136986;1996;537.6962931506847;1995;77.37914071038252;1997;66.28756000000006;2008;21.00917671232875;2009;44.372096712328755;2001;4.2197394520547915;1999;22.549221038251375;1993;171.8271041095891;2000;27.657048767123257;2003;18.97780683060112;1988;72.22455643835616;1993;51.59195616438355;1994;2.299363013698628;1999;96.10423743169409;2011;109.19077896174862;1997;83.1656334246575;2001;27.352441917808218;2005;12.945565753424658;null;null;1998;61.83725452054791;null;null;1996;20.28554684931507;null;null;1993;29.449016986301366;1992;31.48245945205478;1990;53.399510958904145;1994;2.844795616438358;1996;71.82254958904115;1987;77.56458060109294;1990;95.61608904109599;1997;22.533538904109594;1996;162.6714597260275;1991;165.67620163934424;1993;11.61871452054795;1997;17.40495671232876;1991;66.35208333333333;
2016;39.40888328767124;2002;78.45796904109586;2013;127.44647068493155;2007;69.17103797814208;1997;373.7071997260271;1996;39.15712739726029;1998;64.88326821917812;2009;22.422278904109575;2010;41.374754794520484;2002;4.183527945205471;2000;23.800161369862998;1994;226.26652986301366;2001;27.600521917808212;2004;20.257304383561664;1989;70.84977972602742;1994;54.53791232876712;1995;2.776606010928962;2000;117.88022520547939;2012;61.238964383561616;1998;68.92847726027404;2002;13.330797808219186;2006;26.909184383561684;null;null;1999;105.09752103825136;null;null;1997;17.577025479452082;null;null;1994;30.982501095890463;1993;29.65977917808217;1991;54.189115027322416;1995;9.192057650273226;1997;64.26227616438362;1988;87.93260794520545;1991;96.22403087431688;1998;21.818459452054775;1997;117.13203945205491;1992;108.05174876712319;1994;27.07240136986301;1998;13.77660219178082;1992;25.211672602739707;
2017;35.411683835616415;2003;67.48806530054642;2014;115.62482520547952;2008;79.9947783561644;1998;350.9257082191782;1997;48.65228410958904;1999;98.37455054644808;2010;18.83861178082191;2011;40.969869125683054;2003;4.459139617486338;2001;25.184552328767133;1995;271.20560054644824;2002;20.130906301369865;2005;19.93774410958906;1990;61.478054520547985;1995;63.985518032786835;1996;2.5956057534246586;2001;81.41538575342467;2013;68.24720575342472;1999;114.14721448087425;2003;25.281399726775945;2007;9.13045245901638;null;null;2000;117.65501397260272;null;null;1998;14.93390027397264;null;null;1995;34.00358688524593;1994;30.910266301369887;1992;58.690873972602745;1996;10.244358082191772;1998;47.93668328767117;1989;104.69070109589036;1992;74.29641945205483;1999;40.47357650273223;1998;102.07826301369859;1993;182.4197219178083;1995;36.80478387978144;1999;26.275933060109285;1993;38.494695616438364;
